asset_id,asset_number,asset_type,asset_description,make,model,year,vin,address,city,state,estimated_value,condition,last_inspection_date
AST87540047,AN63990766,Equipment,Insured asset,Ford,ModelX,2021,VIN97377758,374 Pine St,Seattle,NY,183428.7,Good,2019-05-20
AST89766580,AN95920749,Equipment,Insured asset,Ford,Truck,2003,VIN70162255,327 Pine St,Miami,MA,76366.54,Good,2020-04-29
AST48254847,AN35633352,Vehicle,Insured asset,Toyota,Sedan,2001,VIN71489720,201 Pine St,Austin,MA,202829.09,Good,2019-04-03
AST35163416,AN11076597,Vehicle,Insured asset,Honda,Sedan,2000,VIN05495342,380 Pine St,Austin,CA,7825.28,Poor,2024-04-10
AST45866439,AN76246177,Vehicle,Insured asset,Toyota,ModelX,2023,VIN71814160,150 Pine St,San Jose,TX,215473.94,Poor,2021-07-09
AST37848627,AN70434085,Property,Insured asset,N/A,Sedan,2023,VIN62542400,868 Pine St,Austin,NY,23512.55,Fair,2024-12-06
AST68850096,AN22879573,Equipment,Insured asset,Toyota,ModelY,2011,VIN05871534,368 Pine St,Boston,MA,121994.29,Excellent,2021-02-25
AST41714037,AN99288536,Property,Insured asset,Ford,ModelY,2009,VIN10170365,938 Pine St,Seattle,IL,43829.61,Excellent,2018-06-10
AST44416061,AN85528800,Vehicle,Insured asset,N/A,ModelY,2008,VIN03510525,435 Pine St,Boston,CA,63864.7,Poor,2020-10-18
AST21075441,AN19978722,Equipment,Insured asset,Ford,Truck,2003,VIN57800268,398 Pine St,Austin,CA,62501.04,Fair,2020-04-01
AST94751682,AN89697762,Equipment,Insured asset,N/A,ModelY,2021,VIN95130571,479 Pine St,Seattle,MA,78554.22,Fair,2023-09-22
AST79965121,AN80639137,Equipment,Insured asset,N/A,ModelY,2014,VIN95923499,793 Pine St,Austin,WA,142150.3,Fair,2018-03-30
AST93903234,AN79268946,Vehicle,Insured asset,Honda,Truck,2011,VIN86067243,739 Pine St,San Jose,MA,179593.24,Poor,2025-11-23
AST88427467,AN73398943,Vehicle,Insured asset,Honda,ModelX,2012,VIN06933875,295 Pine St,Seattle,WA,187726.48,Fair,2018-09-10
AST64713736,AN35896034,Vehicle,Insured asset,Honda,Truck,2011,VIN08421334,632 Pine St,Boston,MA,60376.44,Poor,2022-10-28
AST68894405,AN68758050,Vehicle,Insured asset,Toyota,ModelY,2023,VIN26795764,642 Pine St,San Jose,MA,66438.3,Poor,2022-02-12
AST76080205,AN69725253,Vehicle,Insured asset,Ford,ModelY,2005,VIN95498281,226 Pine St,San Jose,MA,8253.71,Fair,2020-03-07
AST29591824,AN15864286,Vehicle,Insured asset,N/A,Sedan,2011,VIN38903886,779 Pine St,Chicago,WA,160252.84,Excellent,2019-05-07
AST92215884,AN12528402,Equipment,Insured asset,Ford,Sedan,2019,VIN74160685,480 Pine St,Austin,WA,8755.9,Good,2025-12-28
AST46062618,AN46976227,Property,Insured asset,Ford,Truck,2021,VIN84828533,434 Pine St,Austin,MA,31265.26,Fair,2018-11-08
AST53049218,AN53759244,Equipment,Insured asset,Ford,Truck,2002,VIN47020671,581 Pine St,Miami,NY,156647.71,Fair,2025-02-25
AST39454937,AN21770348,Equipment,Insured asset,N/A,ModelY,2012,VIN90252159,491 Pine St,San Jose,MA,212160.05,Fair,2021-09-21
AST04946960,AN78453072,Equipment,Insured asset,Honda,Sedan,2015,VIN66461591,220 Pine St,Seattle,TX,134513.61,Poor,2019-12-29
AST78980746,AN13572175,Property,Insured asset,Honda,ModelY,2020,VIN99966944,263 Pine St,Chicago,MA,106004.55,Poor,2019-01-18
AST68338814,AN67323621,Vehicle,Insured asset,Ford,ModelX,2025,VIN87837688,805 Pine St,Austin,CA,142257.49,Excellent,2021-05-10
AST60195044,AN27848300,Vehicle,Insured asset,Ford,ModelY,1997,VIN04835861,789 Pine St,Seattle,CA,124676.05,Excellent,2019-04-05
AST04595075,AN46330792,Equipment,Insured asset,Toyota,Truck,2021,VIN88964959,896 Pine St,Seattle,IL,189158.58,Good,2018-09-26
AST12014900,AN17902134,Property,Insured asset,N/A,Truck,2014,VIN69263141,585 Pine St,Dallas,NY,35338.73,Excellent,2019-08-11
AST37407398,AN33040552,Vehicle,Insured asset,Toyota,Sedan,2010,VIN20142954,406 Pine St,Seattle,CA,212950.75,Excellent,2023-05-06
AST86505969,AN02056462,Equipment,Insured asset,Ford,ModelX,2014,VIN04405355,590 Pine St,Miami,NY,64931.81,Fair,2021-01-26
AST54204005,AN50603478,Equipment,Insured asset,N/A,ModelY,2014,VIN62164881,703 Pine St,Boston,WA,238799.79,Poor,2019-04-08
AST70318424,AN06331060,Equipment,Insured asset,N/A,Truck,2000,VIN07733394,254 Pine St,Boston,TX,98160.46,Excellent,2019-11-14
AST29946654,AN72734452,Vehicle,Insured asset,Honda,ModelY,2007,VIN69236460,116 Pine St,Boston,WA,193326.52,Excellent,2021-07-09
AST37942023,AN58218443,Equipment,Insured asset,Honda,ModelX,1998,VIN01963785,571 Pine St,Boston,FL,7622.56,Good,2020-05-16
AST36528784,AN71942572,Vehicle,Insured asset,N/A,ModelX,2004,VIN99645091,465 Pine St,Austin,CA,136364.63,Good,2023-03-13
AST75622800,AN98604669,Equipment,Insured asset,Honda,ModelY,2010,VIN95179313,369 Pine St,Dallas,NY,68324.8,Fair,2018-03-31
AST10762607,AN35324946,Property,Insured asset,Ford,Sedan,2025,VIN68510441,520 Pine St,Chicago,WA,180667.02,Fair,2018-04-11
AST15209174,AN22817502,Equipment,Insured asset,Ford,ModelY,2010,VIN77334814,673 Pine St,San Jose,TX,131630.88,Poor,2023-08-17
AST86395986,AN73411639,Vehicle,Insured asset,Honda,Truck,2010,VIN06994402,597 Pine St,San Jose,IL,112695.95,Fair,2021-12-09
AST15851314,AN05437252,Vehicle,Insured asset,Honda,Truck,2018,VIN84990592,723 Pine St,Austin,MA,215287.0,Fair,2021-11-11
AST62703745,AN16433212,Equipment,Insured asset,N/A,Sedan,2003,VIN14237816,809 Pine St,San Jose,IL,22699.5,Good,2024-05-31
AST63064936,AN76549677,Equipment,Insured asset,Ford,Sedan,2002,VIN03553637,141 Pine St,Seattle,MA,119748.1,Good,2021-08-21
AST98415128,AN43892164,Vehicle,Insured asset,Toyota,ModelX,2013,VIN33934443,623 Pine St,San Jose,MA,148788.57,Poor,2019-01-04
AST05126800,AN55700893,Property,Insured asset,N/A,Truck,1996,VIN57084409,921 Pine St,Chicago,MA,188124.51,Poor,2019-11-29
AST61156435,AN48594885,Equipment,Insured asset,N/A,Truck,2020,VIN14852268,117 Pine St,Dallas,IL,167283.13,Excellent,2024-01-30
AST45808782,AN97705529,Vehicle,Insured asset,Toyota,ModelY,1996,VIN21747098,483 Pine St,Seattle,WA,22342.88,Good,2018-06-30
AST74855676,AN31788749,Property,Insured asset,N/A,Sedan,2020,VIN61998755,461 Pine St,San Jose,TX,139333.11,Excellent,2023-10-25
AST14018621,AN85450224,Property,Insured asset,Toyota,ModelX,2018,VIN49188428,189 Pine St,Boston,MA,241234.71,Fair,2021-06-10
AST96625630,AN93397763,Equipment,Insured asset,Ford,ModelY,2019,VIN66410850,379 Pine St,Boston,IL,53291.09,Poor,2023-04-29
AST26400560,AN86427442,Vehicle,Insured asset,Ford,Sedan,1998,VIN53446910,653 Pine St,Chicago,IL,107984.44,Poor,2023-11-10
AST93877557,AN59435672,Equipment,Insured asset,N/A,Truck,1996,VIN47940614,472 Pine St,Dallas,CA,64514.31,Poor,2019-05-06
AST33387730,AN34425855,Vehicle,Insured asset,Ford,Sedan,2007,VIN83706415,437 Pine St,Austin,NY,223734.03,Fair,2021-11-01
AST82150293,AN12230273,Vehicle,Insured asset,Ford,ModelY,2010,VIN38674622,585 Pine St,Boston,TX,209390.65,Excellent,2020-03-12
AST58703289,AN14696522,Property,Insured asset,Toyota,ModelX,2025,VIN35693177,785 Pine St,Austin,NY,236770.0,Excellent,2022-06-09
AST70278336,AN11884688,Vehicle,Insured asset,Ford,Truck,2023,VIN55247578,143 Pine St,Austin,MA,123005.92,Fair,2021-03-03
AST31204711,AN62568972,Vehicle,Insured asset,Ford,ModelX,1997,VIN14014654,393 Pine St,Boston,FL,60711.61,Poor,2024-04-06
AST94009713,AN88901945,Equipment,Insured asset,Toyota,Sedan,2013,VIN61416827,583 Pine St,Dallas,TX,249082.99,Fair,2025-05-07
AST15305509,AN07943501,Vehicle,Insured asset,Ford,Sedan,1999,VIN53791339,755 Pine St,San Jose,CA,83709.76,Excellent,2024-05-24
AST85535315,AN39350489,Property,Insured asset,Toyota,ModelY,2021,VIN37769710,721 Pine St,Boston,WA,244475.23,Fair,2025-11-02
AST03432616,AN25218454,Equipment,Insured asset,Toyota,Sedan,2018,VIN80659899,866 Pine St,Miami,CA,105156.32,Excellent,2023-09-27
AST71751622,AN26405981,Vehicle,Insured asset,Ford,ModelX,2018,VIN91710503,341 Pine St,Dallas,TX,248413.33,Excellent,2018-05-01
AST74041635,AN78496432,Property,Insured asset,Honda,ModelY,2009,VIN08309538,289 Pine St,Boston,NY,9290.34,Good,2022-01-30
AST08133683,AN99317720,Property,Insured asset,Ford,Sedan,2022,VIN90972203,788 Pine St,Austin,MA,94145.92,Fair,2020-11-18
AST21845437,AN46333521,Equipment,Insured asset,Honda,Truck,2010,VIN86333946,619 Pine St,Boston,FL,184137.62,Fair,2024-07-29
AST57076835,AN61761586,Equipment,Insured asset,Toyota,ModelX,2019,VIN61173593,305 Pine St,Chicago,FL,116233.99,Fair,2022-10-22
AST93216542,AN71391876,Property,Insured asset,Honda,Sedan,1998,VIN22355374,853 Pine St,Austin,CA,239010.57,Good,2024-05-07
AST31116409,AN55940898,Property,Insured asset,Honda,ModelX,2013,VIN19853952,397 Pine St,San Jose,WA,22185.02,Good,2018-08-24
AST54066057,AN75823871,Property,Insured asset,Ford,ModelY,2004,VIN72424220,892 Pine St,Boston,NY,172721.5,Good,2022-03-02
AST11496291,AN29205312,Equipment,Insured asset,N/A,ModelY,2001,VIN27610659,517 Pine St,Chicago,CA,154551.69,Fair,2025-10-27
AST81865884,AN55712010,Property,Insured asset,N/A,Truck,2004,VIN06557316,511 Pine St,Seattle,IL,23504.44,Fair,2025-03-13
AST40335421,AN69900539,Vehicle,Insured asset,Toyota,ModelX,2021,VIN60232844,855 Pine St,Austin,NY,64848.61,Poor,2022-08-14
AST42141882,AN94491993,Vehicle,Insured asset,Toyota,ModelY,2014,VIN35149205,859 Pine St,Austin,CA,99799.47,Fair,2021-06-12
AST26770147,AN72167882,Property,Insured asset,Toyota,ModelY,2007,VIN23764108,622 Pine St,Seattle,TX,97270.38,Poor,2019-08-12
AST60835634,AN19988693,Vehicle,Insured asset,Ford,ModelY,2015,VIN23848125,417 Pine St,Chicago,FL,16895.87,Excellent,2020-01-20
AST46487596,AN93701875,Vehicle,Insured asset,Toyota,Sedan,2019,VIN58648959,566 Pine St,Seattle,CA,243247.4,Excellent,2021-10-28
AST06525409,AN82386765,Equipment,Insured asset,Toyota,ModelX,1996,VIN40775845,444 Pine St,Boston,CA,143771.8,Poor,2018-07-01
AST94131484,AN30496196,Property,Insured asset,Toyota,ModelX,1995,VIN96665656,926 Pine St,Seattle,IL,248133.77,Good,2019-08-20
AST88394345,AN25050410,Property,Insured asset,N/A,Sedan,1996,VIN47729390,571 Pine St,Seattle,TX,156845.74,Poor,2025-03-15
AST53674295,AN26573563,Vehicle,Insured asset,N/A,ModelX,1997,VIN14320111,677 Pine St,Chicago,IL,217042.74,Good,2024-10-17
AST13982320,AN14521987,Equipment,Insured asset,N/A,Truck,2018,VIN99856459,673 Pine St,Austin,FL,145232.45,Good,2019-02-04
AST42012633,AN74983509,Property,Insured asset,Honda,ModelX,2021,VIN93050035,625 Pine St,Austin,IL,95637.73,Poor,2018-03-22
AST50752201,AN34350790,Equipment,Insured asset,Toyota,ModelX,2025,VIN23488014,623 Pine St,Austin,NY,68874.96,Fair,2024-02-13
AST15730518,AN82881929,Vehicle,Insured asset,Ford,Sedan,1998,VIN41403509,602 Pine St,Chicago,NY,241049.36,Good,2024-02-29
AST30518891,AN85485100,Property,Insured asset,Honda,Truck,2020,VIN16365437,665 Pine St,Boston,IL,159489.77,Good,2025-12-20
AST43104068,AN94273989,Equipment,Insured asset,Toyota,Sedan,2008,VIN45133349,893 Pine St,Chicago,FL,211237.0,Good,2022-05-15
AST72304873,AN05671357,Equipment,Insured asset,Ford,ModelX,1997,VIN73597320,931 Pine St,Austin,TX,73319.15,Good,2018-04-22
AST64880109,AN89537223,Property,Insured asset,Toyota,ModelX,2003,VIN27514345,205 Pine St,Miami,NY,177495.05,Fair,2018-09-08
AST97318247,AN53118611,Vehicle,Insured asset,Honda,ModelX,2020,VIN90304819,510 Pine St,Seattle,WA,15087.78,Poor,2021-05-01
AST58642691,AN35957223,Equipment,Insured asset,Toyota,Sedan,2018,VIN06524946,388 Pine St,Seattle,WA,117226.08,Excellent,2020-03-18
AST34118497,AN81098957,Property,Insured asset,Ford,ModelY,2017,VIN25220976,613 Pine St,San Jose,TX,128605.88,Poor,2025-08-16
AST86105849,AN64677318,Property,Insured asset,N/A,Sedan,2002,VIN99978804,943 Pine St,Boston,IL,116463.73,Excellent,2021-11-13
AST37575449,AN55350424,Equipment,Insured asset,N/A,ModelX,2019,VIN69507375,317 Pine St,Miami,CA,86665.81,Fair,2023-07-28
AST42693063,AN81661431,Equipment,Insured asset,Honda,ModelY,2005,VIN39529413,222 Pine St,San Jose,CA,90226.63,Fair,2023-01-10
AST29948929,AN83875311,Equipment,Insured asset,Honda,ModelX,2006,VIN33560339,356 Pine St,Chicago,TX,147360.32,Good,2022-03-14
AST56356305,AN78747760,Property,Insured asset,Ford,ModelY,2020,VIN33683939,952 Pine St,Chicago,FL,245127.24,Poor,2020-01-20
AST96627107,AN57009686,Property,Insured asset,N/A,Truck,2022,VIN21207809,397 Pine St,Dallas,TX,238405.58,Good,2019-09-18
AST49434524,AN11570380,Property,Insured asset,Honda,ModelY,2025,VIN29473406,902 Pine St,Dallas,NY,10998.64,Fair,2021-09-19
AST49768027,AN69727882,Property,Insured asset,Honda,Truck,2008,VIN09814969,854 Pine St,Chicago,NY,5033.57,Fair,2024-04-18
AST95406732,AN04926912,Vehicle,Insured asset,Ford,Sedan,1999,VIN04298760,541 Pine St,Miami,IL,140811.58,Poor,2025-07-10
AST63432769,AN17462448,Equipment,Insured asset,Honda,ModelX,2012,VIN05274610,743 Pine St,San Jose,NY,212192.24,Good,2020-10-19
AST76514145,AN75576573,Equipment,Insured asset,Honda,Sedan,2006,VIN80051185,152 Pine St,Dallas,FL,70167.69,Fair,2020-02-29
AST95402067,AN94116171,Equipment,Insured asset,Honda,Truck,2012,VIN56369249,558 Pine St,Miami,CA,47280.23,Good,2020-12-11
AST85243673,AN77187806,Property,Insured asset,N/A,Sedan,2004,VIN49220437,857 Pine St,Dallas,MA,174496.97,Fair,2024-08-08
AST59581344,AN40187483,Property,Insured asset,Honda,Sedan,2017,VIN47798404,701 Pine St,Chicago,WA,216170.79,Fair,2020-06-14
AST07783307,AN01478797,Equipment,Insured asset,Honda,ModelX,2013,VIN76478007,843 Pine St,Seattle,NY,190223.9,Fair,2024-01-14
AST67644762,AN60867662,Equipment,Insured asset,Toyota,Sedan,2007,VIN10250581,154 Pine St,Austin,CA,90854.93,Fair,2019-01-07
AST31824572,AN08057307,Property,Insured asset,Toyota,ModelY,2013,VIN03566202,950 Pine St,San Jose,NY,134211.8,Excellent,2022-03-07
AST00506875,AN22237369,Equipment,Insured asset,N/A,Sedan,1996,VIN34472132,139 Pine St,Dallas,FL,193785.0,Excellent,2018-01-28
AST12030973,AN16236262,Equipment,Insured asset,N/A,ModelX,2009,VIN67880078,936 Pine St,Chicago,TX,200956.85,Fair,2020-03-16
AST09953222,AN11334127,Vehicle,Insured asset,Honda,ModelX,2006,VIN08760454,685 Pine St,Miami,IL,239414.28,Good,2021-05-07
AST09443347,AN48208344,Vehicle,Insured asset,Honda,ModelX,2013,VIN71137192,372 Pine St,Austin,TX,235981.61,Excellent,2018-03-15
AST44223366,AN47013955,Property,Insured asset,Ford,Truck,2021,VIN02151183,219 Pine St,Miami,CA,35800.9,Excellent,2018-07-17
AST33158069,AN61721943,Property,Insured asset,Toyota,ModelY,2011,VIN75759828,991 Pine St,Miami,TX,184035.45,Excellent,2022-08-03
AST27518316,AN93765156,Equipment,Insured asset,Honda,Truck,2024,VIN52856434,302 Pine St,Miami,TX,209053.89,Poor,2021-12-10
AST18324778,AN07660199,Property,Insured asset,Honda,ModelY,2013,VIN13876669,426 Pine St,Austin,IL,137904.21,Excellent,2023-09-15
AST70054667,AN52244169,Vehicle,Insured asset,N/A,ModelX,1995,VIN21641253,980 Pine St,Miami,CA,155780.75,Poor,2019-09-04
AST22333365,AN19242789,Equipment,Insured asset,Toyota,ModelY,2013,VIN94214844,782 Pine St,Austin,WA,84230.43,Excellent,2020-02-24
AST33504128,AN25682467,Vehicle,Insured asset,Ford,ModelX,2023,VIN58554616,731 Pine St,Chicago,CA,77200.08,Excellent,2025-05-10
AST32619222,AN19917348,Vehicle,Insured asset,N/A,ModelY,1997,VIN93897030,874 Pine St,Austin,FL,77560.92,Fair,2020-10-18
AST13033180,AN36983321,Equipment,Insured asset,Ford,Sedan,1998,VIN26266117,808 Pine St,Dallas,NY,122125.79,Fair,2021-02-06
AST81964406,AN46963583,Vehicle,Insured asset,Toyota,ModelX,2015,VIN15479953,606 Pine St,Chicago,MA,46007.33,Excellent,2018-08-08
AST79866470,AN23750717,Equipment,Insured asset,Ford,ModelY,2013,VIN53945478,698 Pine St,Seattle,TX,117690.11,Good,2023-09-18
AST82711715,AN06861365,Property,Insured asset,N/A,Truck,2023,VIN44277732,627 Pine St,Chicago,FL,84196.16,Poor,2024-01-22
AST19729208,AN31146312,Vehicle,Insured asset,Toyota,ModelX,2006,VIN51557111,421 Pine St,San Jose,NY,191058.56,Good,2020-12-01
AST40072909,AN00639187,Equipment,Insured asset,Ford,ModelX,2015,VIN94122675,568 Pine St,Chicago,WA,222063.31,Poor,2025-11-16
AST05466290,AN54778918,Equipment,Insured asset,N/A,Truck,2001,VIN06493548,980 Pine St,Miami,NY,25642.62,Poor,2019-03-10
AST27632148,AN19051006,Equipment,Insured asset,Honda,ModelY,2009,VIN19242537,468 Pine St,Austin,NY,29815.24,Fair,2024-01-27
AST82586502,AN00508141,Equipment,Insured asset,N/A,ModelY,1998,VIN87646623,516 Pine St,Seattle,FL,27214.05,Good,2022-03-03
AST06675053,AN51239134,Property,Insured asset,Ford,ModelY,2012,VIN63432803,963 Pine St,Austin,TX,121888.25,Excellent,2018-12-30
AST01970034,AN94969342,Property,Insured asset,Honda,Sedan,1996,VIN11724898,291 Pine St,Miami,FL,173874.84,Poor,2018-10-12
AST30952940,AN39464970,Property,Insured asset,Honda,Truck,2025,VIN75829402,877 Pine St,Miami,MA,110230.4,Good,2018-12-03
AST02920640,AN71238916,Equipment,Insured asset,Ford,Sedan,2018,VIN45517866,188 Pine St,Boston,FL,142394.82,Poor,2020-02-27
AST80444474,AN83558112,Property,Insured asset,N/A,ModelX,2015,VIN23516413,506 Pine St,Chicago,IL,78915.42,Good,2023-07-12
AST36194661,AN44694532,Vehicle,Insured asset,Toyota,Truck,2025,VIN17876866,825 Pine St,Dallas,WA,130100.52,Fair,2018-02-12
AST79918213,AN37593918,Property,Insured asset,Honda,ModelX,2019,VIN65162388,209 Pine St,Miami,TX,180485.8,Fair,2020-07-11
AST18209117,AN39486347,Vehicle,Insured asset,N/A,Sedan,1999,VIN26614438,210 Pine St,Seattle,NY,203547.97,Fair,2021-04-22
AST91205410,AN06520770,Vehicle,Insured asset,N/A,Truck,2009,VIN89862922,847 Pine St,Dallas,IL,163053.33,Fair,2021-11-03
AST66207424,AN54903713,Property,Insured asset,Toyota,Truck,2024,VIN06904941,353 Pine St,Miami,WA,129716.26,Poor,2019-05-26
AST34360444,AN05942150,Vehicle,Insured asset,N/A,Sedan,2022,VIN34906317,885 Pine St,Chicago,WA,77521.0,Excellent,2019-01-02
AST77469660,AN01041670,Equipment,Insured asset,N/A,ModelY,2014,VIN75263516,734 Pine St,San Jose,MA,161979.38,Good,2021-11-18
AST54376592,AN97851903,Equipment,Insured asset,Ford,ModelY,2001,VIN85062814,960 Pine St,Dallas,TX,116415.89,Excellent,2025-10-09
AST84087356,AN48240817,Vehicle,Insured asset,Ford,Truck,1999,VIN43555230,316 Pine St,San Jose,MA,77981.99,Excellent,2025-02-15
AST83066797,AN84289665,Equipment,Insured asset,Honda,Truck,2000,VIN18386123,560 Pine St,Seattle,CA,248490.14,Fair,2023-03-09
AST18127337,AN03974938,Equipment,Insured asset,Ford,ModelY,2023,VIN50698403,870 Pine St,Dallas,FL,195966.96,Fair,2019-01-26
AST15918777,AN05418108,Equipment,Insured asset,Honda,ModelX,2006,VIN40346201,347 Pine St,Dallas,MA,203364.95,Fair,2022-07-22
AST59665920,AN91675586,Property,Insured asset,N/A,Truck,2018,VIN43613259,894 Pine St,Dallas,WA,18913.75,Fair,2025-09-30
AST72904015,AN81437976,Property,Insured asset,Honda,ModelY,2005,VIN67976855,592 Pine St,Chicago,MA,200297.2,Excellent,2020-05-16
AST94362855,AN30002969,Vehicle,Insured asset,Toyota,ModelX,2018,VIN85620501,319 Pine St,Chicago,FL,68468.95,Fair,2025-05-04
AST68367213,AN67056485,Property,Insured asset,N/A,Sedan,2015,VIN44481974,462 Pine St,Miami,NY,16784.26,Poor,2025-06-12
AST41034091,AN91444716,Equipment,Insured asset,Toyota,ModelX,2020,VIN10221018,760 Pine St,Seattle,TX,134516.25,Fair,2025-05-25
AST90231835,AN13757726,Vehicle,Insured asset,Ford,Sedan,2003,VIN97467319,475 Pine St,Seattle,TX,56167.73,Good,2020-12-22
AST60788495,AN97666016,Property,Insured asset,Toyota,Truck,2023,VIN30408438,884 Pine St,San Jose,WA,127480.23,Good,2021-08-06
AST76267707,AN46254703,Equipment,Insured asset,Honda,ModelY,2007,VIN31928453,331 Pine St,Seattle,CA,144509.47,Excellent,2018-06-11
AST62675223,AN28005557,Property,Insured asset,Ford,Truck,2007,VIN00229667,908 Pine St,Chicago,FL,5799.67,Fair,2022-07-27
AST06137653,AN34830730,Equipment,Insured asset,Toyota,ModelX,2010,VIN91674183,520 Pine St,San Jose,NY,138818.43,Excellent,2024-11-03
AST66271942,AN99309811,Equipment,Insured asset,N/A,ModelX,2009,VIN02268963,299 Pine St,Austin,WA,240845.61,Poor,2025-08-03
AST71449262,AN66649896,Equipment,Insured asset,N/A,Sedan,2023,VIN97586794,397 Pine St,San Jose,FL,227967.6,Good,2019-04-29
AST50291019,AN72401110,Vehicle,Insured asset,Toyota,Sedan,2003,VIN46813167,631 Pine St,Austin,CA,208141.18,Excellent,2023-02-16
AST97893319,AN22027616,Vehicle,Insured asset,Toyota,ModelX,2025,VIN44784025,977 Pine St,Chicago,CA,126799.56,Poor,2022-12-21
AST76979603,AN65842757,Equipment,Insured asset,Toyota,ModelX,2019,VIN96327966,130 Pine St,Austin,TX,102038.35,Excellent,2018-05-10
AST77163660,AN21731035,Equipment,Insured asset,N/A,Sedan,1996,VIN32344756,960 Pine St,Seattle,TX,91612.15,Poor,2021-11-26
AST62910204,AN18030868,Equipment,Insured asset,N/A,Truck,2008,VIN17400272,289 Pine St,Austin,MA,15785.7,Excellent,2019-06-22
AST07440855,AN87450583,Equipment,Insured asset,Honda,ModelX,2021,VIN82971021,909 Pine St,Seattle,TX,160656.75,Excellent,2021-10-17
AST47114358,AN77035864,Property,Insured asset,Toyota,Truck,2012,VIN92021294,527 Pine St,Miami,FL,187546.95,Good,2018-10-26
AST77901275,AN63134007,Vehicle,Insured asset,Ford,ModelX,2005,VIN25425073,805 Pine St,San Jose,MA,109419.19,Fair,2024-12-29
AST05397300,AN89129018,Vehicle,Insured asset,Toyota,ModelY,2013,VIN03868761,836 Pine St,Seattle,WA,107222.93,Poor,2024-01-13
AST74909471,AN62741819,Property,Insured asset,Ford,Truck,2008,VIN40740929,689 Pine St,Austin,MA,213549.57,Poor,2023-07-21
AST71482176,AN04823724,Equipment,Insured asset,N/A,ModelX,2005,VIN78140945,250 Pine St,Austin,FL,156980.47,Poor,2018-10-29
AST57836970,AN53786794,Property,Insured asset,Toyota,ModelY,2020,VIN30717175,631 Pine St,Seattle,IL,14696.15,Fair,2019-05-12
AST79670815,AN28191869,Vehicle,Insured asset,N/A,ModelY,2013,VIN95794314,745 Pine St,Boston,CA,62127.94,Good,2024-05-13
