claim_event_id,event_number,claim_id,adjuster_id,event_type,description,status,created_at,completed_at,notes,cost_usd
EV89966522,E27928167,CLM70214053,ADJ46950722,Approval,Workflow step,Closed,2021-04-03,2023-07-09,Notes,427.56
EV68226837,E48809394,CLM16529250,ADJ61548699,Approval,Workflow step,Active,2023-12-01,2020-11-20,Notes,3929.27
EV28515301,E83930853,CLM62653849,ADJ56186022,Update,Workflow step,Closed,2025-07-07,2023-06-28,Notes,3709.07
EV41109582,E65811483,CLM75267185,ADJ93894764,Approval,Workflow step,Closed,2020-08-20,2018-03-26,Notes,3573.84
EV61703555,E43891542,CLM92430719,ADJ64538809,Approval,Workflow step,Pending,2022-04-08,2019-06-09,Notes,4291.59
EV75141181,E70120780,CLM62715780,ADJ39687872,Approval,Workflow step,Cancelled,2025-06-29,2022-05-09,Notes,1805.38
EV19887145,E16737046,CLM52571224,ADJ81772520,Inspection,Workflow step,Pending,2024-01-27,2022-09-09,Notes,86.32
EV81652697,E49214225,CLM15082510,ADJ49784240,Update,Workflow step,Pending,2024-11-18,2022-02-14,Notes,4836.24
EV50763650,E21836604,CLM85924903,ADJ89563245,Approval,Workflow step,Cancelled,2021-10-01,2023-10-04,Notes,3605.22
EV68224501,E87596910,CLM87435921,ADJ94404888,Inspection,Workflow step,Cancelled,2019-02-05,2023-11-16,Notes,309.62
EV90510233,E82749805,CLM85359805,ADJ12361230,Approval,Workflow step,Active,2024-12-25,2018-08-16,Notes,265.67
EV96122012,E05459994,CLM87379246,ADJ27057351,Inspection,Workflow step,Active,2020-09-04,2018-08-10,Notes,553.54
EV98153124,E06592076,CLM68183789,ADJ14906421,Update,Workflow step,Pending,2023-04-23,2023-09-02,Notes,4395.93
EV08636574,E35789433,CLM42264868,ADJ37669159,Inspection,Workflow step,Cancelled,2025-07-05,2022-05-29,Notes,1686.34
EV28805849,E09423776,CLM76611512,ADJ04908660,Update,Workflow step,Closed,2022-09-02,2019-11-30,Notes,3978.41
EV83111425,E92766396,CLM00075249,ADJ21697288,Approval,Workflow step,Cancelled,2019-03-07,2022-06-28,Notes,4255.65
EV68194812,E93020981,CLM16099984,ADJ20074779,Update,Workflow step,Pending,2020-06-02,2023-01-22,Notes,335.31
EV99448455,E02192617,CLM53210082,ADJ70447746,Approval,Workflow step,Closed,2021-01-07,2020-08-13,Notes,1780.11
EV42205315,E77417324,CLM79365469,ADJ86028191,Update,Workflow step,Pending,2021-11-01,2019-05-23,Notes,4282.73
EV45947026,E70717650,CLM35264235,ADJ90173947,Approval,Workflow step,Cancelled,2022-05-23,2021-12-25,Notes,240.26
EV14518043,E06950289,CLM44095400,ADJ17564952,Inspection,Workflow step,Cancelled,2024-12-05,2022-07-12,Notes,4162.01
EV07248090,E17871896,CLM83804967,ADJ16058746,Inspection,Workflow step,Pending,2024-04-16,2020-09-01,Notes,4954.26
EV61292225,E12861438,CLM77274879,ADJ97409798,Inspection,Workflow step,Cancelled,2025-02-04,2018-05-08,Notes,1691.87
EV31261162,E07313656,CLM56206884,ADJ42607124,Update,Workflow step,Cancelled,2020-04-27,2020-06-06,Notes,4525.22
EV23019524,E47009892,CLM87297029,ADJ28239886,Inspection,Workflow step,Pending,2020-05-27,2018-06-17,Notes,461.23
EV46740706,E58167204,CLM30316241,ADJ82986880,Update,Workflow step,Cancelled,2024-12-15,2021-12-24,Notes,3111.33
EV67200301,E43562593,CLM70050667,ADJ51757940,Approval,Workflow step,Pending,2021-03-02,2023-01-11,Notes,863.48
EV83676152,E25026380,CLM70486396,ADJ07758002,Approval,Workflow step,Pending,2025-06-19,2023-07-19,Notes,1109.11
EV77707801,E69772466,CLM18969723,ADJ70309826,Update,Workflow step,Closed,2022-04-23,2022-05-01,Notes,1208.32
EV76298818,E69523427,CLM55728829,ADJ87433175,Inspection,Workflow step,Active,2024-08-06,2025-04-06,Notes,4089.84
EV14015238,E27399302,CLM57893642,ADJ70286123,Update,Workflow step,Active,2024-01-11,2022-08-14,Notes,1554.47
EV40022352,E63251599,CLM96574606,ADJ95741554,Inspection,Workflow step,Active,2023-01-20,2021-03-11,Notes,3237.99
EV32915913,E04431314,CLM95310848,ADJ80867144,Update,Workflow step,Closed,2020-09-10,2022-07-09,Notes,1099.62
EV92070134,E21541984,CLM40443324,ADJ51837565,Approval,Workflow step,Pending,2018-09-05,2020-02-06,Notes,3775.8
EV03025588,E89248398,CLM86007446,ADJ62281424,Inspection,Workflow step,Cancelled,2018-11-07,2020-06-22,Notes,2510.05
EV90747278,E20243285,CLM15866082,ADJ42662480,Inspection,Workflow step,Pending,2023-02-15,2021-12-02,Notes,3623.77
EV15843777,E59491664,CLM92823196,ADJ88183621,Inspection,Workflow step,Closed,2018-07-23,2019-09-22,Notes,2508.1
EV13323562,E93887358,CLM41911696,ADJ52732878,Approval,Workflow step,Pending,2023-09-20,2022-12-24,Notes,3188.98
EV13603635,E52213799,CLM29067100,ADJ55474224,Approval,Workflow step,Cancelled,2019-01-09,2020-10-12,Notes,1658.88
EV65479923,E98906066,CLM58759710,ADJ63153051,Approval,Workflow step,Active,2025-08-07,2021-03-06,Notes,3163.33
EV35727605,E50620272,CLM08219975,ADJ04387709,Inspection,Workflow step,Pending,2019-12-29,2022-06-25,Notes,3222.8
EV22628762,E67734722,CLM22988377,ADJ77536041,Approval,Workflow step,Closed,2020-10-11,2021-01-22,Notes,4186.98
EV93487259,E09220106,CLM03590908,ADJ43716405,Update,Workflow step,Closed,2019-03-23,2022-01-17,Notes,1305.44
EV34278056,E38028741,CLM18012418,ADJ34536602,Update,Workflow step,Active,2021-05-04,2025-12-20,Notes,440.03
EV48379965,E84875062,CLM40445352,ADJ20906015,Update,Workflow step,Cancelled,2019-12-19,2020-05-13,Notes,4634.36
EV63461367,E16065788,CLM01020421,ADJ29524499,Approval,Workflow step,Cancelled,2021-06-26,2025-11-16,Notes,2391.88
EV73373575,E39646754,CLM72789562,ADJ18558333,Approval,Workflow step,Cancelled,2019-07-19,2019-09-08,Notes,3102.82
EV05749020,E37219965,CLM89092621,ADJ26571536,Inspection,Workflow step,Closed,2021-08-27,2025-08-29,Notes,4854.94
EV49674864,E91151189,CLM56746748,ADJ02055687,Approval,Workflow step,Cancelled,2018-07-22,2019-11-15,Notes,4060.03
EV73981166,E92053908,CLM58192547,ADJ14225906,Approval,Workflow step,Pending,2023-01-29,2022-11-21,Notes,477.77
EV16737943,E26064811,CLM45385607,ADJ16450834,Update,Workflow step,Pending,2021-05-01,2021-08-03,Notes,4086.32
EV13902453,E53285195,CLM99931127,ADJ25624417,Inspection,Workflow step,Pending,2025-08-01,2018-03-20,Notes,4062.47
EV07878032,E32044197,CLM73394356,ADJ47777816,Update,Workflow step,Cancelled,2023-01-09,2021-09-12,Notes,4228.95
EV01810280,E65053731,CLM30324039,ADJ35590049,Update,Workflow step,Active,2018-09-25,2024-08-02,Notes,2997.47
EV99225251,E01594078,CLM30601785,ADJ40837156,Update,Workflow step,Pending,2025-12-29,2021-11-11,Notes,1229.4
EV85492469,E73574026,CLM05791708,ADJ68469107,Inspection,Workflow step,Closed,2022-09-13,2019-09-20,Notes,4953.89
EV42867009,E76971333,CLM70021663,ADJ06976467,Inspection,Workflow step,Active,2018-11-13,2023-03-28,Notes,3878.77
EV10854207,E10615699,CLM19797832,ADJ92938204,Approval,Workflow step,Active,2019-02-07,2025-02-17,Notes,1774.35
EV95077504,E51740969,CLM25428188,ADJ34078930,Approval,Workflow step,Cancelled,2018-05-26,2025-05-04,Notes,3236.02
EV47912864,E34971020,CLM10544437,ADJ17557487,Approval,Workflow step,Cancelled,2025-05-28,2019-07-06,Notes,1122.26
EV13152791,E59015564,CLM37862935,ADJ61635281,Update,Workflow step,Pending,2024-09-08,2025-07-28,Notes,2643.0
EV49269162,E60274388,CLM12266694,ADJ53209898,Update,Workflow step,Closed,2018-07-27,2019-11-22,Notes,3714.58
EV65027664,E55441292,CLM02277216,ADJ90391015,Inspection,Workflow step,Active,2020-04-24,2024-06-26,Notes,3347.23
EV77733139,E97660139,CLM25770077,ADJ83189423,Inspection,Workflow step,Active,2021-05-26,2020-07-20,Notes,4850.56
EV14886811,E25436021,CLM86385535,ADJ89711590,Inspection,Workflow step,Cancelled,2024-10-16,2018-05-05,Notes,921.34
EV70399795,E55728008,CLM13882906,ADJ68452550,Approval,Workflow step,Cancelled,2024-05-20,2022-06-06,Notes,516.17
EV94017484,E92577010,CLM17091589,ADJ75788710,Inspection,Workflow step,Active,2018-07-14,2021-06-04,Notes,1845.17
EV87366942,E06349565,CLM47161285,ADJ34909835,Approval,Workflow step,Active,2018-06-12,2019-03-04,Notes,2105.73
EV07031744,E52629719,CLM06343892,ADJ21724376,Update,Workflow step,Closed,2021-06-10,2020-09-03,Notes,4369.64
EV02793830,E19988191,CLM21147294,ADJ83170362,Approval,Workflow step,Pending,2023-11-14,2025-03-05,Notes,399.66
EV25257327,E15406263,CLM80893938,ADJ27994011,Approval,Workflow step,Cancelled,2022-08-23,2020-09-21,Notes,2742.09
EV07770481,E00253534,CLM97592846,ADJ82589458,Update,Workflow step,Cancelled,2025-02-02,2020-09-09,Notes,2126.78
EV15299718,E43978148,CLM12235420,ADJ14637956,Inspection,Workflow step,Pending,2018-10-24,2023-11-06,Notes,1276.1
EV35126248,E54914311,CLM85570875,ADJ17829315,Update,Workflow step,Active,2020-12-07,2020-01-12,Notes,3054.03
EV68236830,E88438411,CLM04739742,ADJ83139002,Inspection,Workflow step,Closed,2019-09-01,2021-08-03,Notes,2192.75
EV06882141,E12000674,CLM88796135,ADJ25080131,Approval,Workflow step,Closed,2024-10-07,2022-01-03,Notes,3738.8
EV85706314,E63223350,CLM36992543,ADJ82022744,Inspection,Workflow step,Cancelled,2025-06-08,2022-04-17,Notes,4309.35
EV04481238,E70838765,CLM92807990,ADJ07829686,Inspection,Workflow step,Closed,2019-12-20,2019-08-30,Notes,2131.18
EV44299432,E41127894,CLM62674312,ADJ26603673,Update,Workflow step,Pending,2024-11-10,2023-06-14,Notes,2384.36
EV45547238,E44167166,CLM16017909,ADJ49098321,Inspection,Workflow step,Closed,2021-08-02,2022-04-06,Notes,2192.04
EV52930250,E52230636,CLM74544494,ADJ83730837,Inspection,Workflow step,Cancelled,2021-01-28,2019-08-25,Notes,514.91
EV04482744,E62610954,CLM46923463,ADJ54141860,Inspection,Workflow step,Closed,2023-07-29,2023-06-26,Notes,2577.49
EV38847105,E30704952,CLM00656810,ADJ46818338,Approval,Workflow step,Closed,2024-04-07,2021-03-29,Notes,3147.15
EV17992249,E45773082,CLM52411811,ADJ06445480,Update,Workflow step,Pending,2019-05-10,2019-07-14,Notes,3576.5
EV30069925,E89884462,CLM47669513,ADJ71649645,Approval,Workflow step,Closed,2020-04-27,2025-12-28,Notes,3844.69
EV57383658,E75405720,CLM57391905,ADJ87597095,Update,Workflow step,Closed,2024-09-29,2025-03-29,Notes,3932.64
EV95352027,E85343560,CLM60299198,ADJ54021872,Update,Workflow step,Pending,2020-07-03,2024-04-03,Notes,1536.62
EV63781026,E25214418,CLM95424902,ADJ61113983,Inspection,Workflow step,Cancelled,2022-10-16,2019-11-24,Notes,1580.63
EV11092767,E83734961,CLM04850484,ADJ77190046,Inspection,Workflow step,Pending,2025-04-03,2024-06-13,Notes,1807.95
EV15447534,E04376323,CLM01498623,ADJ94047700,Approval,Workflow step,Active,2018-10-25,2024-05-25,Notes,2618.03
EV98871451,E29283675,CLM98362451,ADJ45293235,Approval,Workflow step,Active,2019-11-26,2025-08-10,Notes,1863.08
EV07561081,E49526614,CLM64949593,ADJ90530558,Approval,Workflow step,Pending,2025-02-13,2022-03-11,Notes,2625.3
EV57756227,E21869734,CLM70985581,ADJ00207736,Inspection,Workflow step,Cancelled,2019-10-21,2018-08-08,Notes,1958.6
EV30533525,E37076167,CLM68235283,ADJ92184278,Inspection,Workflow step,Pending,2019-12-10,2021-10-31,Notes,541.21
EV85751626,E89012642,CLM34997964,ADJ30114635,Inspection,Workflow step,Closed,2024-02-19,2022-10-17,Notes,4048.54
EV95685531,E61839064,CLM34726844,ADJ47690792,Approval,Workflow step,Pending,2020-09-20,2019-04-12,Notes,3392.15
EV03561274,E71821401,CLM49509692,ADJ93832912,Inspection,Workflow step,Pending,2023-10-13,2020-10-22,Notes,3960.27
EV80367103,E72469302,CLM61079038,ADJ69965089,Approval,Workflow step,Active,2025-04-30,2023-08-04,Notes,2103.04
EV71799354,E38674927,CLM18343891,ADJ63741030,Inspection,Workflow step,Closed,2022-10-14,2023-04-11,Notes,4954.67
EV63173015,E97891036,CLM39469896,ADJ35763936,Approval,Workflow step,Active,2020-07-14,2025-05-13,Notes,3859.25
EV76023308,E38294846,CLM11480446,ADJ76161946,Approval,Workflow step,Pending,2023-12-25,2022-04-21,Notes,1302.3
EV65800914,E18595091,CLM66142543,ADJ38438362,Approval,Workflow step,Cancelled,2025-04-13,2022-01-27,Notes,1991.3
EV47918311,E65195381,CLM09642495,ADJ47200933,Update,Workflow step,Active,2021-02-10,2018-03-01,Notes,4880.65
EV56432056,E06607739,CLM44830486,ADJ45726851,Approval,Workflow step,Pending,2022-01-18,2024-01-27,Notes,3064.29
EV17875893,E40662134,CLM47616696,ADJ67472570,Inspection,Workflow step,Active,2018-07-06,2020-03-26,Notes,4789.41
EV52499423,E42302651,CLM46583128,ADJ06507189,Approval,Workflow step,Pending,2018-03-28,2021-02-13,Notes,314.5
EV27680010,E73656874,CLM69552291,ADJ22049807,Update,Workflow step,Closed,2019-02-02,2023-05-14,Notes,4531.75
EV99614800,E26459903,CLM66244224,ADJ60859192,Update,Workflow step,Cancelled,2021-11-28,2023-12-08,Notes,1433.38
EV64112682,E80933006,CLM46412291,ADJ05805547,Update,Workflow step,Active,2021-01-26,2024-10-04,Notes,4055.02
EV13191623,E27093854,CLM20556613,ADJ32617825,Approval,Workflow step,Pending,2022-09-22,2018-04-16,Notes,1562.2
EV19237030,E41615988,CLM30334196,ADJ74797283,Update,Workflow step,Closed,2018-10-06,2023-03-15,Notes,4303.08
EV15581781,E89334662,CLM86824882,ADJ12198040,Inspection,Workflow step,Closed,2019-02-01,2020-02-21,Notes,2638.93
EV98364139,E84463172,CLM55742188,ADJ82545927,Update,Workflow step,Closed,2025-06-25,2021-09-28,Notes,1462.4
EV86576406,E25133654,CLM98538975,ADJ25682047,Update,Workflow step,Active,2021-05-25,2018-03-09,Notes,3803.1
EV34598594,E02726580,CLM27784581,ADJ80210061,Update,Workflow step,Pending,2021-05-25,2024-06-13,Notes,1789.28
EV85763941,E91915200,CLM99149172,ADJ14678246,Approval,Workflow step,Pending,2024-09-17,2022-08-27,Notes,3622.49
EV97363151,E22810440,CLM80807049,ADJ94228944,Update,Workflow step,Closed,2018-02-19,2023-02-20,Notes,390.94
EV37535930,E29101731,CLM69342549,ADJ69258746,Update,Workflow step,Pending,2023-12-09,2024-03-23,Notes,3570.74
EV52285477,E50305093,CLM26154154,ADJ13715412,Inspection,Workflow step,Pending,2022-10-19,2019-04-12,Notes,4151.54
EV27584604,E03848173,CLM67624078,ADJ06404497,Update,Workflow step,Pending,2021-01-30,2023-09-07,Notes,1369.97
EV76708881,E63216949,CLM41273768,ADJ69144167,Update,Workflow step,Active,2024-12-30,2021-03-31,Notes,2761.58
EV31691696,E27592378,CLM95781139,ADJ46281337,Update,Workflow step,Pending,2024-08-27,2019-02-02,Notes,1266.54
EV14821732,E76701377,CLM52517092,ADJ52385458,Approval,Workflow step,Pending,2018-10-11,2020-03-29,Notes,2644.55
EV42920099,E51695724,CLM02528809,ADJ15298220,Approval,Workflow step,Cancelled,2018-04-06,2020-07-11,Notes,2157.53
EV65583887,E35123398,CLM99510127,ADJ71616152,Update,Workflow step,Cancelled,2021-06-28,2018-05-24,Notes,2604.09
EV95997169,E88459301,CLM28949842,ADJ13715412,Inspection,Workflow step,Active,2023-10-08,2024-07-28,Notes,1874.3
EV03227803,E80096037,CLM22281996,ADJ40218987,Update,Workflow step,Active,2021-01-10,2023-06-01,Notes,126.98
EV19238616,E34768099,CLM92087473,ADJ46130800,Inspection,Workflow step,Cancelled,2023-09-21,2023-08-05,Notes,4207.24
EV67669109,E14570523,CLM31594166,ADJ57374067,Inspection,Workflow step,Cancelled,2018-08-03,2019-02-15,Notes,3796.97
EV06445313,E34444940,CLM38616533,ADJ00019912,Approval,Workflow step,Active,2021-08-14,2019-11-04,Notes,2398.94
EV97744349,E84461204,CLM98984014,ADJ08821743,Inspection,Workflow step,Closed,2020-04-18,2022-01-01,Notes,4215.97
EV33404648,E18332819,CLM93569796,ADJ75532805,Update,Workflow step,Cancelled,2021-07-16,2021-08-21,Notes,4400.46
EV06925883,E83203097,CLM83351072,ADJ31297758,Approval,Workflow step,Closed,2019-10-16,2023-03-16,Notes,2637.44
EV01964965,E07430232,CLM47019185,ADJ12830021,Update,Workflow step,Closed,2021-04-01,2022-03-17,Notes,370.19
EV86062511,E78642349,CLM67921908,ADJ20910998,Inspection,Workflow step,Closed,2018-03-04,2021-01-11,Notes,721.38
EV67862330,E69216944,CLM18608217,ADJ53660755,Inspection,Workflow step,Cancelled,2020-04-05,2018-03-13,Notes,4647.61
EV12382247,E52868094,CLM01062880,ADJ13630230,Approval,Workflow step,Closed,2019-05-31,2023-09-10,Notes,1460.08
EV57567491,E03327005,CLM04660059,ADJ12521398,Update,Workflow step,Active,2020-10-08,2025-01-05,Notes,1212.66
EV70623458,E33840899,CLM47157010,ADJ84945594,Update,Workflow step,Active,2024-01-10,2021-08-06,Notes,3809.51
EV10664030,E45995890,CLM53418523,ADJ27673326,Inspection,Workflow step,Closed,2024-08-29,2022-11-10,Notes,450.9
EV65893151,E08218198,CLM30908581,ADJ29662202,Update,Workflow step,Cancelled,2021-08-27,2022-11-06,Notes,934.25
EV11100488,E08013572,CLM84677979,ADJ54630380,Inspection,Workflow step,Cancelled,2020-09-22,2020-10-08,Notes,3297.3
EV99988823,E91484435,CLM33496039,ADJ56763930,Approval,Workflow step,Closed,2019-07-05,2022-10-25,Notes,4122.97
EV20555653,E10790322,CLM07985587,ADJ49457073,Inspection,Workflow step,Pending,2025-06-19,2022-08-26,Notes,1221.7
EV00874757,E05048737,CLM34030977,ADJ62778316,Inspection,Workflow step,Closed,2023-12-12,2021-12-15,Notes,2517.79
EV02156323,E96752883,CLM60144008,ADJ22738985,Update,Workflow step,Active,2020-06-19,2023-10-08,Notes,1088.55
EV00937121,E42724809,CLM48451460,ADJ74647894,Inspection,Workflow step,Active,2018-08-26,2021-08-13,Notes,4243.41
EV32373087,E99514719,CLM96936383,ADJ05286384,Inspection,Workflow step,Pending,2021-04-13,2021-12-08,Notes,1123.56
EV39367662,E92780466,CLM51066109,ADJ79420848,Approval,Workflow step,Cancelled,2023-05-28,2024-01-29,Notes,872.58
EV25481045,E18230615,CLM24170219,ADJ87437661,Update,Workflow step,Closed,2019-02-28,2020-07-29,Notes,3823.9
EV29172411,E49593828,CLM57196947,ADJ91087435,Update,Workflow step,Pending,2025-02-14,2022-05-08,Notes,2327.69
EV90181154,E55689362,CLM89827021,ADJ18157860,Update,Workflow step,Closed,2021-01-24,2020-03-02,Notes,4165.24
EV79368647,E27350019,CLM10445681,ADJ91834906,Approval,Workflow step,Pending,2021-11-26,2023-05-05,Notes,2488.74
EV42696017,E12459156,CLM89751820,ADJ48834878,Approval,Workflow step,Closed,2020-03-30,2025-02-12,Notes,4950.29
EV54544674,E67319818,CLM86441813,ADJ89683805,Inspection,Workflow step,Pending,2020-10-05,2024-02-15,Notes,1493.44
EV42823297,E57663652,CLM05533187,ADJ72682023,Inspection,Workflow step,Pending,2020-05-31,2023-05-28,Notes,2119.8
EV59963235,E79315121,CLM20105282,ADJ35092617,Approval,Workflow step,Closed,2019-03-17,2019-11-21,Notes,1896.78
EV66539953,E26233995,CLM96215189,ADJ71887517,Approval,Workflow step,Pending,2021-11-19,2020-08-27,Notes,3566.9
EV20836031,E67480086,CLM27058627,ADJ58345770,Inspection,Workflow step,Active,2024-08-11,2019-12-22,Notes,971.57
EV50125936,E52287196,CLM93687238,ADJ04786621,Inspection,Workflow step,Active,2024-08-28,2020-03-11,Notes,950.52
EV48642672,E76949829,CLM61752345,ADJ97879287,Approval,Workflow step,Pending,2022-03-28,2019-09-07,Notes,1498.49
EV74061497,E65531594,CLM98387916,ADJ00982589,Update,Workflow step,Closed,2025-07-17,2022-01-30,Notes,2498.07
EV88181109,E30101114,CLM61999995,ADJ42979960,Approval,Workflow step,Active,2019-09-18,2020-03-30,Notes,1951.32
EV66249719,E92796281,CLM73975769,ADJ91120081,Update,Workflow step,Pending,2022-12-25,2019-06-30,Notes,3898.65
EV01982543,E98158534,CLM87615560,ADJ94756256,Update,Workflow step,Pending,2022-02-03,2024-09-07,Notes,1496.82
EV65873866,E50952398,CLM63920102,ADJ29278585,Update,Workflow step,Closed,2025-03-27,2020-02-25,Notes,4834.24
EV38530373,E13364606,CLM86625551,ADJ43229368,Approval,Workflow step,Pending,2020-04-23,2019-02-03,Notes,2230.99
EV48445157,E59867307,CLM73321945,ADJ24755065,Update,Workflow step,Pending,2023-05-02,2020-09-29,Notes,1532.98
EV41450649,E83404366,CLM61600270,ADJ08916017,Approval,Workflow step,Pending,2021-06-19,2024-04-27,Notes,1147.4
EV07815341,E63426844,CLM81322416,ADJ74492085,Update,Workflow step,Active,2022-05-01,2018-07-03,Notes,4039.83
EV29307719,E94049729,CLM16382413,ADJ54343456,Inspection,Workflow step,Closed,2021-07-18,2025-08-02,Notes,2154.88
EV43493755,E96562994,CLM38122878,ADJ91932477,Approval,Workflow step,Pending,2024-10-02,2025-03-30,Notes,1701.9
EV72087252,E68600653,CLM56259357,ADJ13094842,Inspection,Workflow step,Cancelled,2023-05-02,2020-11-05,Notes,625.25
EV69961063,E92702288,CLM58094175,ADJ43368039,Approval,Workflow step,Active,2018-11-07,2023-08-19,Notes,407.64
EV85906183,E36158861,CLM43405321,ADJ34932688,Update,Workflow step,Pending,2024-07-11,2024-06-04,Notes,2613.4
EV02488044,E32205642,CLM82938083,ADJ30305384,Approval,Workflow step,Pending,2021-11-01,2025-05-06,Notes,2235.91
EV92654252,E38244679,CLM19856077,ADJ63777274,Approval,Workflow step,Cancelled,2020-11-09,2020-07-06,Notes,3745.21
EV01488440,E08749425,CLM10526215,ADJ73345627,Approval,Workflow step,Pending,2024-09-21,2019-10-21,Notes,1968.48
EV03764628,E36240277,CLM43353716,ADJ29139207,Approval,Workflow step,Pending,2024-09-02,2023-08-14,Notes,1221.82
EV79144453,E90954030,CLM06372491,ADJ07651737,Inspection,Workflow step,Active,2020-03-29,2018-04-30,Notes,508.49
EV93371930,E75175640,CLM47163728,ADJ92491528,Approval,Workflow step,Closed,2021-05-25,2023-01-15,Notes,1358.36
EV31781607,E93736206,CLM98908578,ADJ54352627,Update,Workflow step,Pending,2021-12-24,2022-10-31,Notes,3851.92
EV78336916,E47477879,CLM14899301,ADJ68358599,Inspection,Workflow step,Closed,2023-01-20,2022-01-08,Notes,522.48
