policy_id,policy_number,policyholder_id,asset_id,policy_type,coverage_amount,deductible,premium_annual,effective_date,expiration_date,status,underwriter
POL96112386,P51860556,PH36854751,AST23974406,Life,77691.87,6589.6,12429.74,2022-07-20,2022-11-07,Pending,UW-Team
POL23357771,P99204912,PH27194742,AST77668148,Commercial,981762.04,4673.78,14356.61,2019-12-03,2023-01-30,Closed,UW-Team
POL17341077,P87161466,PH20411962,AST02438973,Commercial,311685.74,4128.03,12850.14,2018-11-23,2025-09-06,Cancelled,UW-Team
POL89544088,P68887783,PH54571569,AST17423981,Auto,880444.74,9407.65,9991.41,2019-08-20,2022-10-19,Active,UW-Team
POL51248026,P54678287,PH64542839,AST48654496,Auto,437079.07,6198.27,1749.7,2019-07-26,2024-04-06,Pending,UW-Team
POL28094279,P42895881,PH75051024,AST09224726,Home,663709.34,6496.03,13333.21,2025-10-25,2022-05-12,Pending,UW-Team
POL11836258,P81552024,PH00642580,AST86105849,Auto,918406.37,1395.64,13898.6,2024-02-16,2018-10-06,Closed,UW-Team
POL53991037,P79914133,PH17289735,AST10071607,Commercial,204847.3,1885.31,8864.95,2019-06-18,2022-02-01,Closed,UW-Team
POL53152622,P37454342,PH30852104,AST54534240,Auto,677801.45,5661.83,3527.17,2022-01-22,2025-04-28,Closed,UW-Team
POL72053037,P65656455,PH44912306,AST81772146,Home,668802.7,2953.16,7767.86,2020-10-08,2018-10-09,Pending,UW-Team
POL45171346,P38552738,PH03582400,AST28088246,Commercial,840802.68,9798.31,9146.63,2019-03-07,2023-02-17,Active,UW-Team
POL17195245,P89347294,PH73095117,AST66247787,Commercial,420996.11,2355.35,10120.47,2024-06-11,2020-07-17,Active,UW-Team
POL59713667,P25649605,PH26820921,AST29704627,Auto,453458.89,3693.65,1041.76,2023-10-19,2025-06-02,Pending,UW-Team
POL00727643,P09255748,PH96186346,AST40438730,Life,540701.99,4029.15,6958.01,2019-10-17,2019-11-02,Cancelled,UW-Team
POL62618260,P38156489,PH67950741,AST65948710,Home,139168.58,3106.12,761.93,2022-04-09,2020-07-01,Closed,UW-Team
POL68124564,P47898204,PH52917454,AST32994813,Auto,345901.23,5740.98,8825.64,2021-06-05,2024-06-09,Cancelled,UW-Team
POL51203008,P66283146,PH58776390,AST10384754,Home,713318.93,583.92,13265.94,2021-08-08,2018-02-04,Active,UW-Team
POL07491761,P88136263,PH63909956,AST01157052,Commercial,454479.5,9659.91,12867.61,2021-03-11,2019-01-16,Active,UW-Team
POL99822194,P90470781,PH26147208,AST78095611,Life,477228.61,7845.47,14227.11,2020-05-19,2019-11-05,Active,UW-Team
POL52163355,P48408021,PH98752611,AST06256007,Home,703022.69,5857.87,9283.22,2022-08-05,2018-01-18,Active,UW-Team
POL51148437,P85338290,PH61896063,AST66629517,Home,632084.5,969.26,999.38,2023-02-13,2024-07-11,Cancelled,UW-Team
POL97262453,P71825899,PH65880849,AST44294780,Home,518412.43,4662.34,14852.79,2019-07-30,2019-08-05,Cancelled,UW-Team
POL65041365,P00051300,PH98969948,AST98456561,Commercial,804699.43,4692.42,2224.23,2024-05-21,2022-06-08,Cancelled,UW-Team
POL25910264,P50562704,PH44689849,AST64440163,Life,349536.78,3231.67,11372.51,2021-11-15,2021-02-19,Cancelled,UW-Team
POL99955648,P34324732,PH13726600,AST35709148,Auto,163677.33,4008.25,2095.53,2018-10-24,2018-04-30,Closed,UW-Team
POL09122433,P94731900,PH15253476,AST74756606,Commercial,401470.42,8514.99,9866.99,2021-07-04,2025-10-10,Closed,UW-Team
POL52302775,P53474969,PH08423911,AST15788493,Life,391778.71,1997.21,3431.19,2021-05-13,2019-09-28,Active,UW-Team
POL78446896,P48093637,PH66723198,AST42558362,Life,817303.81,679.27,11491.75,2020-09-01,2025-03-15,Active,UW-Team
POL26766372,P57717157,PH26716871,AST41498165,Auto,776022.07,5648.83,14610.42,2024-05-03,2022-01-25,Active,UW-Team
POL42840889,P59145503,PH52032035,AST04797521,Life,688397.86,9510.19,3021.01,2020-01-15,2024-07-07,Cancelled,UW-Team
POL52528642,P01121290,PH99838730,AST34417999,Commercial,260643.22,1006.91,6680.42,2022-05-23,2019-09-20,Pending,UW-Team
POL24186617,P08400049,PH22914324,AST13059626,Commercial,356622.16,8066.19,10375.44,2020-12-24,2019-10-16,Pending,UW-Team
POL66832746,P12654201,PH46245674,AST08248047,Life,889738.26,935.68,1299.15,2022-02-07,2018-10-25,Active,UW-Team
POL74828363,P67493591,PH07362512,AST92338588,Life,252919.8,3787.98,5120.15,2025-09-09,2020-03-16,Pending,UW-Team
POL69610322,P69877731,PH70346693,AST47676748,Home,638590.38,7014.94,2430.82,2025-12-27,2018-11-30,Cancelled,UW-Team
POL62135893,P14262540,PH88347919,AST69017241,Life,209735.0,1290.61,733.61,2020-05-25,2018-03-22,Cancelled,UW-Team
POL87035696,P32322222,PH37270401,AST23924410,Auto,655689.09,9272.2,3534.64,2020-06-09,2018-04-04,Cancelled,UW-Team
POL01157772,P68127756,PH67226843,AST90510775,Life,191693.89,5892.76,11489.92,2025-01-15,2022-08-31,Cancelled,UW-Team
POL94439724,P72581160,PH32496072,AST39462938,Home,432447.58,7997.07,3571.78,2019-11-15,2021-01-22,Cancelled,UW-Team
POL69949226,P02144124,PH58884573,AST34056932,Commercial,249893.95,8652.15,10779.55,2021-12-30,2023-07-08,Cancelled,UW-Team
POL93281858,P85076983,PH87637740,AST74998082,Home,701475.76,7274.3,11863.98,2020-11-27,2024-09-10,Pending,UW-Team
POL03946255,P61303031,PH68497871,AST92294462,Home,548376.22,7243.05,5027.75,2022-11-08,2023-06-15,Pending,UW-Team
POL98158548,P81494961,PH87420031,AST28720247,Home,105663.63,9817.32,8149.71,2024-09-01,2021-09-01,Pending,UW-Team
POL72673165,P03846863,PH12695583,AST52178251,Auto,484966.38,2005.29,5814.31,2023-09-11,2019-12-07,Cancelled,UW-Team
POL09888167,P44411108,PH56306367,AST61412332,Auto,291565.06,3110.67,7325.35,2018-12-22,2025-07-02,Cancelled,UW-Team
POL15352862,P37741787,PH31106963,AST66973221,Auto,482558.78,2119.32,8770.05,2025-12-08,2022-10-26,Cancelled,UW-Team
POL84842969,P97280502,PH95470546,AST37942023,Life,572189.3,4128.2,6135.78,2019-07-31,2025-08-04,Active,UW-Team
POL09632525,P74938130,PH34687441,AST04898871,Auto,137603.06,5945.67,1178.68,2022-04-22,2018-02-16,Cancelled,UW-Team
POL90560948,P10941843,PH76380913,AST90680128,Home,279349.66,1311.53,12889.72,2025-08-27,2018-02-02,Closed,UW-Team
POL08310151,P17963901,PH20204950,AST68843803,Home,59734.99,9227.53,4721.61,2023-07-11,2018-02-25,Active,UW-Team
POL14506002,P33578463,PH38783154,AST86049395,Life,579687.23,7631.53,7481.78,2023-08-21,2023-03-30,Closed,UW-Team
POL26195155,P08379188,PH80535661,AST38803841,Commercial,976614.55,1649.69,9587.35,2023-02-05,2020-08-18,Pending,UW-Team
POL86181305,P23230466,PH45078155,AST57931142,Life,262342.79,3276.31,10862.47,2023-05-16,2022-11-24,Closed,UW-Team
POL85873434,P53252887,PH62316002,AST75831402,Auto,740113.62,2025.94,3162.15,2020-01-04,2024-10-04,Closed,UW-Team
POL94119480,P84140385,PH73214411,AST79205714,Auto,273822.26,7016.6,13000.97,2018-01-06,2023-05-16,Pending,UW-Team
POL30469307,P18325315,PH60637529,AST48632657,Life,963148.65,3509.12,10669.89,2020-02-02,2021-07-10,Active,UW-Team
POL74288102,P12387006,PH66183690,AST07896084,Home,603037.79,8192.86,10230.63,2025-04-03,2018-08-20,Closed,UW-Team
POL94401980,P27066913,PH39860248,AST28231723,Life,772798.21,3404.92,14141.12,2019-03-14,2024-01-02,Active,UW-Team
POL67838435,P40964776,PH05294843,AST36583804,Home,628587.01,4346.26,12851.91,2021-03-28,2023-11-26,Pending,UW-Team
POL41723303,P77259149,PH44741390,AST55972560,Commercial,668624.06,8042.28,8354.03,2025-05-05,2023-03-15,Closed,UW-Team
POL28458407,P39478415,PH09308046,AST15587927,Home,363355.75,6458.76,3821.12,2018-07-11,2020-12-23,Closed,UW-Team
POL71153707,P09202425,PH29181236,AST82514477,Home,851911.26,6586.74,10004.87,2018-07-25,2019-08-28,Pending,UW-Team
POL41296361,P84359542,PH17296116,AST12257014,Life,889459.1,1141.05,13170.75,2019-02-24,2022-03-02,Closed,UW-Team
POL55555395,P11363293,PH31081872,AST44842284,Home,974566.6,9352.04,2678.03,2019-01-08,2022-12-05,Closed,UW-Team
POL20926153,P22763471,PH52994731,AST33922623,Life,584239.28,7039.49,2140.56,2024-06-19,2021-12-30,Cancelled,UW-Team
POL41407180,P37062431,PH22480320,AST93709289,Life,791421.27,5253.65,1168.69,2024-12-05,2024-01-22,Active,UW-Team
POL06645827,P49876065,PH72878259,AST48163461,Life,858468.13,7110.43,5041.83,2020-08-15,2024-12-24,Cancelled,UW-Team
POL07705417,P04511667,PH11685537,AST01219725,Auto,724616.79,5896.21,2484.14,2023-01-19,2023-12-10,Pending,UW-Team
POL08464096,P14534698,PH94651555,AST83933788,Home,103432.98,7932.09,14679.45,2025-03-29,2021-06-12,Pending,UW-Team
POL28398025,P13202085,PH91836528,AST11963466,Home,125182.22,1038.58,12409.26,2021-01-28,2019-11-16,Cancelled,UW-Team
POL07449413,P31111405,PH51326198,AST65842563,Home,72928.14,8906.65,9333.83,2023-08-17,2020-08-24,Closed,UW-Team
POL83307509,P61205496,PH05364470,AST37794194,Home,229056.56,5949.98,10368.77,2022-12-24,2022-09-30,Active,UW-Team
POL03155235,P45054946,PH29425824,AST70884147,Home,873095.71,3962.95,6840.86,2020-02-01,2025-08-17,Cancelled,UW-Team
POL90205619,P20838086,PH23015921,AST11867358,Commercial,107409.63,1242.95,12503.12,2023-12-10,2024-08-08,Pending,UW-Team
POL95072981,P98824773,PH51105131,AST71733124,Auto,234531.48,7993.0,8097.64,2018-05-25,2022-08-24,Pending,UW-Team
POL12269993,P35756685,PH66032358,AST81499157,Auto,555008.47,5690.67,12908.73,2023-08-05,2024-06-18,Active,UW-Team
POL11590925,P47540636,PH70410401,AST27846567,Home,883045.71,2466.85,1195.02,2022-03-05,2024-02-05,Pending,UW-Team
POL16976027,P75131542,PH29539881,AST96216266,Life,551049.16,7268.12,4352.21,2022-08-09,2023-11-07,Pending,UW-Team
POL94931154,P69131002,PH77319422,AST93128287,Auto,102351.71,6302.64,6176.76,2019-10-05,2020-08-17,Active,UW-Team
POL06115564,P40203672,PH29993899,AST20915181,Commercial,605645.68,5506.34,11412.72,2021-07-04,2024-06-01,Closed,UW-Team
POL36875183,P52155388,PH96269867,AST12654793,Commercial,493257.78,5092.55,12172.25,2024-09-02,2023-08-25,Pending,UW-Team
POL87170030,P84504590,PH77548496,AST37127806,Life,644456.07,6016.13,13201.69,2025-06-01,2023-08-12,Pending,UW-Team
POL38750637,P80396740,PH55034985,AST67735319,Auto,295792.55,9461.27,9484.56,2022-04-06,2023-05-18,Cancelled,UW-Team
POL96789161,P36567797,PH68743998,AST11684290,Auto,368948.44,7550.52,5951.73,2018-08-13,2020-08-05,Cancelled,UW-Team
POL74961362,P77215006,PH73423207,AST05381147,Auto,341110.13,7388.87,8485.28,2025-07-07,2019-04-26,Active,UW-Team
POL49612046,P63962316,PH01914199,AST06792275,Auto,491849.72,4132.86,10804.36,2025-01-12,2025-05-17,Pending,UW-Team
POL04483226,P50302212,PH41137707,AST89510911,Life,939356.44,9153.06,12385.79,2019-04-04,2021-03-03,Pending,UW-Team
POL49187806,P00973840,PH05121287,AST12645277,Auto,139859.51,5225.16,2211.29,2018-03-19,2023-08-22,Closed,UW-Team
POL04298223,P16288335,PH83391354,AST49736366,Life,285861.71,8743.87,6799.96,2021-04-22,2024-07-03,Pending,UW-Team
POL75326949,P97273823,PH27712574,AST00719236,Home,663224.81,8831.27,7286.73,2020-03-16,2023-06-05,Active,UW-Team
POL27966683,P18977327,PH95162227,AST96767321,Home,767411.1,4831.64,999.42,2023-06-10,2018-10-11,Active,UW-Team
POL64171257,P23033403,PH33055781,AST14607521,Life,782021.03,654.32,4985.83,2018-08-16,2025-06-21,Pending,UW-Team
POL22231767,P20823931,PH08796652,AST61999654,Life,433042.98,7337.87,5796.37,2023-01-06,2018-04-05,Closed,UW-Team
POL92139032,P12440905,PH80384345,AST55125734,Life,344734.93,6196.38,1618.44,2023-07-01,2024-09-27,Closed,UW-Team
POL04781047,P13233002,PH85684024,AST96378347,Home,156949.05,8197.75,7469.22,2023-01-21,2018-10-07,Closed,UW-Team
POL58166442,P51825355,PH50575917,AST06933713,Commercial,645616.11,5522.58,10231.69,2024-09-16,2019-01-28,Closed,UW-Team
POL89005406,P66353761,PH13323542,AST81069972,Commercial,424218.42,8970.34,8253.6,2018-01-20,2018-07-13,Closed,UW-Team
POL38250694,P04348274,PH16626001,AST88782189,Home,225048.45,7557.38,13469.57,2023-03-24,2025-07-21,Active,UW-Team
POL46436308,P91550898,PH39562800,AST71820542,Life,945560.49,552.88,5612.42,2025-08-26,2023-07-09,Pending,UW-Team
POL25528970,P23845989,PH54713488,AST74518938,Home,116710.31,5469.46,2091.78,2021-02-16,2025-06-20,Active,UW-Team
POL06458242,P66956851,PH59242700,AST81637506,Home,209871.64,2234.25,10399.43,2025-07-16,2020-05-12,Active,UW-Team
POL02995530,P66322720,PH26689860,AST92964515,Life,169139.06,6843.86,14096.2,2022-01-22,2018-11-16,Cancelled,UW-Team
POL09124575,P18280006,PH64030568,AST31290289,Home,209125.56,9579.6,11952.3,2022-11-27,2019-06-12,Closed,UW-Team
POL90428874,P59464928,PH41381891,AST76629371,Home,471224.55,1953.57,3557.77,2021-05-09,2019-01-05,Closed,UW-Team
POL14878636,P89700491,PH42027199,AST64115917,Home,642369.9,963.12,6528.61,2024-04-01,2018-06-01,Closed,UW-Team
POL91086697,P92571492,PH82023159,AST95094343,Home,815078.48,563.27,971.86,2021-11-13,2022-04-26,Active,UW-Team
POL12439198,P79815212,PH45850331,AST17021668,Life,676442.64,3509.54,10920.57,2019-09-10,2019-06-19,Closed,UW-Team
POL00765379,P45233734,PH48931914,AST61974745,Commercial,117252.95,2170.88,7560.9,2018-12-02,2025-05-09,Closed,UW-Team
POL92321681,P21880759,PH13217317,AST20429197,Auto,426077.73,7257.36,2808.38,2021-12-19,2019-08-18,Active,UW-Team
POL05962365,P68537523,PH13932077,AST31296734,Life,772882.8,4183.54,8202.07,2024-11-03,2024-12-24,Active,UW-Team
POL14067124,P83163923,PH26078161,AST02847714,Home,808245.13,8911.81,10861.17,2020-06-25,2019-08-04,Active,UW-Team
POL19635789,P23210297,PH39840170,AST42953017,Home,297583.31,1320.79,14104.56,2018-10-23,2021-08-20,Closed,UW-Team
POL20198577,P17249831,PH78029825,AST79540503,Commercial,824920.73,8186.52,13983.63,2025-09-18,2022-08-29,Cancelled,UW-Team
POL23792651,P06496161,PH10033035,AST35144704,Commercial,746161.9,5937.09,8500.94,2025-12-02,2024-12-30,Cancelled,UW-Team
POL90190080,P71633859,PH04619851,AST58575045,Auto,350076.38,4976.01,8462.41,2022-06-12,2022-01-28,Cancelled,UW-Team
POL32716607,P74742419,PH00406179,AST51332042,Commercial,98879.25,9029.13,7624.74,2021-03-16,2024-11-13,Active,UW-Team
POL47034605,P10767536,PH78821670,AST91027858,Home,843483.16,2740.72,4371.34,2022-10-28,2025-10-23,Active,UW-Team
POL33377997,P01482465,PH84265944,AST43840847,Home,196045.49,4460.86,14424.32,2025-01-01,2024-04-03,Active,UW-Team
POL23647981,P05787838,PH35468899,AST34375437,Commercial,237085.39,3941.41,12833.37,2019-06-30,2020-04-24,Active,UW-Team
POL06625028,P28726554,PH66183690,AST37797851,Life,925345.31,4527.82,6809.28,2023-11-09,2023-01-31,Closed,UW-Team
POL42838186,P14114883,PH46078157,AST55521657,Auto,245653.41,3786.99,14875.5,2020-09-12,2023-01-10,Closed,UW-Team
POL60587232,P10096251,PH19350811,AST05839573,Commercial,162930.4,6085.33,10565.61,2020-11-01,2019-10-07,Closed,UW-Team
POL20171368,P19874570,PH75407571,AST33098080,Life,752709.25,1381.23,14643.49,2024-02-23,2021-07-30,Pending,UW-Team
POL25782049,P77097234,PH26620640,AST14755635,Life,134529.93,4373.75,13409.11,2019-01-20,2024-10-15,Cancelled,UW-Team
POL72972598,P13741631,PH28255756,AST26859081,Commercial,913699.37,5222.78,3308.86,2025-05-18,2022-11-02,Pending,UW-Team
POL17949012,P07351638,PH38943458,AST08250941,Auto,986820.59,8144.08,10667.52,2024-07-16,2023-11-11,Cancelled,UW-Team
POL16525024,P31392706,PH69418037,AST37414688,Auto,905036.77,738.23,6788.02,2019-12-31,2023-06-03,Active,UW-Team
POL15237551,P90915439,PH58856670,AST21534912,Home,724078.34,661.94,12310.57,2021-10-20,2023-03-13,Active,UW-Team
POL47660375,P99198691,PH85314542,AST19236176,Commercial,525439.53,5740.93,1457.58,2023-01-20,2022-03-10,Pending,UW-Team
POL99361530,P55432844,PH77768017,AST41087442,Life,262281.71,6545.46,13182.42,2024-08-09,2022-07-13,Pending,UW-Team
POL03514099,P08664300,PH76464075,AST99732580,Home,375433.23,9498.5,1967.74,2025-03-09,2025-02-05,Pending,UW-Team
POL89587357,P47559107,PH43426930,AST24752692,Commercial,686372.46,6122.28,4522.15,2023-07-19,2022-05-08,Closed,UW-Team
POL72393440,P00350084,PH27571635,AST56888261,Auto,807460.09,5123.31,2436.25,2023-10-29,2022-12-26,Active,UW-Team
POL69059764,P92752699,PH80176208,AST99068542,Life,101408.99,9479.09,10592.62,2024-03-28,2018-07-23,Active,UW-Team
POL51783692,P45978685,PH48871170,AST21431585,Commercial,384050.94,6257.01,13996.49,2021-07-17,2023-11-11,Closed,UW-Team
POL38110429,P42876000,PH04225734,AST33124516,Life,89867.71,4088.86,12381.61,2023-08-13,2018-12-23,Closed,UW-Team
POL20333039,P37346444,PH74277113,AST88432384,Commercial,345472.91,3493.95,1814.69,2024-09-29,2025-03-11,Cancelled,UW-Team
POL16222909,P85184824,PH21839688,AST68214314,Life,487501.51,1753.72,7683.03,2021-10-09,2021-03-16,Active,UW-Team
POL24541470,P37579932,PH30119322,AST86004448,Auto,389588.9,2580.13,8261.52,2019-03-28,2022-06-19,Pending,UW-Team
POL02548946,P18438394,PH40196463,AST83280379,Auto,584203.93,3390.88,14562.34,2018-03-01,2021-02-16,Closed,UW-Team
POL47604660,P06865119,PH58782373,AST09389347,Home,451626.93,6762.81,7306.3,2018-07-29,2021-05-20,Active,UW-Team
POL45300613,P80344923,PH58568510,AST41582012,Home,460818.09,5567.78,9688.93,2019-04-15,2024-01-01,Cancelled,UW-Team
POL52726508,P39398333,PH50265835,AST28700476,Home,754175.26,9962.35,13865.86,2023-01-31,2023-08-29,Pending,UW-Team
POL48302332,P57168748,PH92660538,AST78750810,Commercial,637495.25,1616.22,4012.0,2023-02-28,2018-08-12,Cancelled,UW-Team
POL82821282,P32025754,PH54126658,AST21543466,Auto,955114.29,8006.0,10828.2,2022-11-11,2025-01-24,Cancelled,UW-Team
POL46093459,P97400169,PH13208224,AST91903446,Home,903851.91,1737.08,7875.44,2025-01-20,2019-02-25,Cancelled,UW-Team
POL39790991,P00530108,PH18424435,AST80942223,Life,678350.77,4527.8,7289.16,2024-10-01,2021-05-06,Active,UW-Team
POL17121231,P19871487,PH86389781,AST65106038,Home,768927.6,3576.24,13080.37,2018-08-08,2022-12-23,Active,UW-Team
POL40413957,P70672683,PH09584172,AST35163416,Home,548264.0,2911.49,11807.01,2025-11-13,2019-08-15,Active,UW-Team
POL34302711,P80319298,PH45538867,AST20729608,Auto,473458.65,2801.09,4319.66,2022-08-14,2019-01-02,Pending,UW-Team
POL69867670,P85038833,PH20749232,AST91575554,Commercial,180761.43,5958.21,14524.72,2019-04-18,2019-10-18,Cancelled,UW-Team
POL31205867,P27948359,PH54319090,AST55862007,Commercial,358691.48,4616.42,5101.46,2024-01-13,2023-01-26,Closed,UW-Team
POL68220606,P77186235,PH63794278,AST89896415,Auto,362869.52,2504.16,11508.27,2021-05-06,2018-08-08,Cancelled,UW-Team
POL65754393,P50677350,PH26147208,AST73814894,Life,358342.31,8085.23,789.89,2020-02-07,2025-07-29,Pending,UW-Team
POL77268591,P76179769,PH69118874,AST56372072,Commercial,284776.92,9672.94,5011.72,2024-06-14,2024-12-17,Closed,UW-Team
POL29765960,P93334619,PH42830818,AST99986318,Home,878992.18,591.89,1031.85,2020-02-05,2019-01-21,Pending,UW-Team
POL46869638,P67341877,PH78908850,AST43390232,Life,716780.5,6174.17,3652.99,2021-07-08,2024-02-12,Pending,UW-Team
POL60558603,P24681573,PH58718251,AST27722697,Auto,878794.28,9930.46,3834.02,2020-08-01,2018-01-18,Pending,UW-Team
POL47388957,P08340732,PH94113743,AST96652027,Auto,299238.1,3664.54,10719.18,2019-03-26,2018-07-17,Closed,UW-Team
POL16204339,P18261602,PH87841631,AST59635008,Auto,92207.79,7291.42,12783.94,2023-07-15,2023-09-05,Pending,UW-Team
POL60061399,P87840824,PH76714976,AST98212872,Auto,915516.8,8349.92,5081.08,2023-01-14,2024-06-11,Active,UW-Team
POL19945450,P68001937,PH27204543,AST50261538,Commercial,953606.44,7024.02,14204.03,2018-03-07,2020-12-23,Pending,UW-Team
POL77306707,P87618744,PH54917200,AST59077241,Auto,254750.12,4540.69,14261.8,2024-08-22,2020-08-01,Pending,UW-Team
POL93481780,P60752893,PH10190250,AST00924689,Auto,72126.23,8985.93,13312.41,2023-01-24,2023-10-14,Active,UW-Team
POL46601966,P34581375,PH41535823,AST26639799,Life,624614.78,577.41,12910.62,2019-09-10,2020-05-12,Active,UW-Team
POL92717172,P07598933,PH45604594,AST89590964,Life,610907.27,3489.43,5616.86,2021-12-31,2025-12-12,Closed,UW-Team
POL33240308,P36964710,PH15667473,AST08987646,Auto,903503.78,8621.6,8430.67,2025-12-03,2019-06-17,Cancelled,UW-Team
POL64057535,P79263253,PH42498937,AST61739043,Life,361127.7,3978.04,7437.67,2020-06-01,2023-10-19,Pending,UW-Team
POL57351497,P97276911,PH20787073,AST44358692,Commercial,675877.35,3539.66,7335.85,2024-08-06,2020-03-07,Active,UW-Team
POL06104110,P22293289,PH87143653,AST87858615,Life,231933.1,4833.01,11274.41,2024-05-18,2020-03-25,Pending,UW-Team
POL80500805,P05651150,PH95696925,AST09934207,Auto,360220.29,2845.4,915.34,2019-01-13,2025-02-15,Active,UW-Team
POL71878191,P29497369,PH96776313,AST95831904,Auto,999809.49,9224.72,3683.4,2024-10-12,2021-12-09,Active,UW-Team
POL55603830,P37551083,PH61673509,AST88745980,Home,91736.42,7693.68,3359.62,2019-05-29,2019-06-21,Cancelled,UW-Team
POL67995671,P48455420,PH37442063,AST52937026,Home,787467.33,1393.02,931.52,2023-05-05,2022-10-05,Closed,UW-Team
POL87837018,P80131544,PH81728888,AST20107135,Life,705225.04,7830.71,4244.6,2021-06-15,2023-04-03,Active,UW-Team
POL68242600,P23315831,PH48380729,AST21899946,Home,348764.56,9635.35,12337.9,2020-02-10,2023-10-26,Closed,UW-Team
POL76380282,P66885148,PH80857427,AST02425635,Commercial,995401.54,2411.54,10096.3,2025-08-05,2024-02-21,Pending,UW-Team
POL25410677,P58030961,PH57189771,AST57799307,Life,742723.36,2162.57,2702.26,2019-04-16,2019-01-19,Pending,UW-Team
POL74933217,P54947887,PH98199626,AST75993581,Commercial,722585.21,5993.12,11418.27,2022-03-14,2025-06-09,Active,UW-Team
POL00015182,P34450332,PH19630135,AST76970229,Auto,437127.35,2126.85,10716.94,2020-01-11,2023-04-19,Closed,UW-Team
