claim_id,claim_number,policy_id,policyholder_id,asset_id,adjuster_id,office_id,claim_type,description,incident_date,filed_date,status,estimated_loss,approved_amount,priority,incident_latitude,incident_longitude
CLM02505198,C05869224,POL72938463,PH78304242,AST45264484,ADJ76661705,OFF94480618,Flood,Claim event,2025-09-12,2024-07-31,Closed,181514.26,148494.65,High,33.418684,-70.202288
CLM48386019,C32128781,POL82865026,PH24655553,AST07758199,ADJ57611024,OFF27416206,Flood,Claim event,2023-08-22,2019-06-07,Cancelled,132842.07,101704.24,Medium,33.512007,-107.355723
CLM86367513,C30112903,POL18216650,PH00789638,AST32484834,ADJ39332024,OFF53349838,Flood,Claim event,2024-06-29,2023-04-20,Closed,12551.05,8882.6,Medium,39.085664,-95.648687
CLM76815309,C10043844,POL98461270,PH52876462,AST61224077,ADJ43389476,OFF50062340,Fire,Claim event,2023-03-13,2019-02-19,Closed,163344.01,79382.47,Low,35.51611,-95.299436
CLM42701421,C83919560,POL77214630,PH41205362,AST72560726,ADJ91148266,OFF57837244,Theft,Claim event,2024-08-27,2022-09-19,Pending,119254.46,129158.98,Medium,46.907682,-123.37063
CLM14428270,C61912283,POL19010833,PH00634725,AST55261460,ADJ70524995,OFF85389852,Collision,Claim event,2019-08-25,2018-05-20,Closed,116824.77,37699.52,High,27.242171,-112.746717
CLM52983399,C67909172,POL45531920,PH83951816,AST92834885,ADJ00781433,OFF01943718,Fire,Claim event,2022-01-25,2024-03-05,Pending,126715.69,19673.92,High,39.120297,-70.139924
CLM81322416,C38925433,POL78287863,PH29379203,AST22488677,ADJ05560182,OFF73009280,Collision,Claim event,2023-02-03,2018-07-12,Active,118227.25,116234.95,Low,42.453327,-99.259942
CLM75828678,C07676413,POL43913620,PH31586627,AST00924689,ADJ42294022,OFF59919826,Fire,Claim event,2021-09-25,2020-02-03,Active,162839.71,6649.52,Low,42.298091,-118.011554
CLM20410097,C06858839,POL53812658,PH80513389,AST24031537,ADJ60589092,OFF76622702,Liability,Claim event,2020-02-29,2022-07-26,Pending,153321.25,97921.37,Medium,40.037808,-68.168863
CLM98592378,C47906982,POL02974712,PH54472381,AST09340774,ADJ06914838,OFF38696288,Collision,Claim event,2023-05-12,2022-06-19,Cancelled,113829.72,35350.06,High,39.2518,-94.168273
CLM74077831,C34670311,POL87777314,PH50853764,AST68613958,ADJ59111573,OFF92765881,Theft,Claim event,2020-02-07,2021-07-24,Closed,7836.85,90596.22,Medium,29.929352,-73.173057
CLM03267163,C74276824,POL58121149,PH20437174,AST78546099,ADJ82718057,OFF58098502,Liability,Claim event,2024-08-26,2022-09-22,Cancelled,12481.3,141405.97,High,39.389124,-107.623854
CLM21811344,C56629872,POL19051920,PH43622571,AST13130489,ADJ29203877,OFF27979633,Fire,Claim event,2018-09-05,2018-05-19,Active,131714.72,55480.69,Low,38.971532,-89.160407
CLM48739395,C30301513,POL54914743,PH25916366,AST74576911,ADJ63578576,OFF50698193,Collision,Claim event,2025-10-16,2024-02-01,Active,24856.15,70277.1,Medium,36.817967,-103.236765
CLM13121007,C45537298,POL50470322,PH93627703,AST53247133,ADJ85177057,OFF10875587,Flood,Claim event,2025-06-05,2024-08-16,Pending,69801.99,17240.13,Medium,37.186434,-122.977333
CLM60059405,C28518605,POL10391732,PH54793113,AST55004970,ADJ43245517,OFF58514403,Liability,Claim event,2020-07-20,2020-07-23,Cancelled,115981.5,2601.06,Medium,29.707717,-115.943426
CLM51596578,C43425900,POL78303823,PH30826294,AST92457949,ADJ80798732,OFF70041416,Fire,Claim event,2021-08-28,2019-11-29,Pending,73047.94,36055.45,High,37.995932,-82.428856
CLM67733309,C50575490,POL71745305,PH65309016,AST46631884,ADJ95473727,OFF29595622,Collision,Claim event,2020-09-02,2025-09-18,Closed,40546.57,138586.88,Medium,45.709251,-86.228227
CLM74526676,C13332852,POL26693697,PH16185070,AST71115348,ADJ59585970,OFF43839263,Liability,Claim event,2020-10-23,2020-08-17,Pending,79351.84,27129.02,High,44.390172,-113.975917
CLM68076079,C69182330,POL98697116,PH15688848,AST90002163,ADJ03980663,OFF27416206,Theft,Claim event,2023-10-07,2024-12-02,Closed,198243.82,57879.73,Low,37.763842,-71.560281
CLM44329933,C92746246,POL83629070,PH57859485,AST17692263,ADJ74233300,OFF64028728,Theft,Claim event,2020-04-04,2020-09-03,Cancelled,45362.18,56227.65,Low,25.774289,-113.939316
CLM71903866,C99472349,POL99973339,PH71221857,AST21914347,ADJ51983872,OFF33842611,Liability,Claim event,2021-01-28,2019-03-22,Active,53695.71,145918.62,Low,30.265135,-71.829485
CLM16621159,C58925433,POL77640258,PH78546355,AST21504569,ADJ20590281,OFF43037248,Collision,Claim event,2025-12-31,2018-07-05,Cancelled,47055.14,82029.74,Low,37.436472,-99.320629
CLM57392356,C72797595,POL37186193,PH37535002,AST42961529,ADJ77169751,OFF95173446,Collision,Claim event,2023-02-15,2021-04-16,Cancelled,6731.69,109711.62,Medium,31.207532,-100.216044
CLM91390705,C87471123,POL64130142,PH24481001,AST34117187,ADJ52014284,OFF51567471,Fire,Claim event,2018-11-28,2022-03-20,Active,119903.97,28967.5,Medium,33.81919,-69.776726
CLM45622487,C13736308,POL40413957,PH09787979,AST85515270,ADJ22796785,OFF12955010,Theft,Claim event,2020-08-03,2018-01-21,Active,183174.62,76094.77,High,44.071253,-111.104041
CLM02824116,C07351949,POL57871639,PH07344131,AST31331563,ADJ99059696,OFF76597811,Flood,Claim event,2019-01-08,2019-09-30,Cancelled,100316.88,102023.41,Low,26.516564,-121.939673
CLM63863394,C20934593,POL47107155,PH47036817,AST96238860,ADJ73594736,OFF41150053,Collision,Claim event,2021-06-22,2024-02-03,Closed,148766.23,6100.48,Low,43.423151,-89.9196
CLM70021663,C95659814,POL36478201,PH00894935,AST77957792,ADJ55152981,OFF62706818,Theft,Claim event,2025-08-10,2023-06-25,Closed,144835.42,14220.95,Low,26.971168,-123.473307
CLM55907451,C26569885,POL85510077,PH36607910,AST08371978,ADJ58256741,OFF85193720,Fire,Claim event,2021-06-06,2021-06-03,Active,10396.47,61549.45,Medium,26.582106,-109.950481
CLM15215814,C28691927,POL49683805,PH50174867,AST07151484,ADJ72447439,OFF42184968,Fire,Claim event,2018-08-23,2023-01-20,Cancelled,59359.1,139850.81,High,44.201675,-81.861915
CLM99072811,C19158586,POL76407526,PH64047216,AST91684475,ADJ67286917,OFF45890060,Fire,Claim event,2018-06-23,2025-06-02,Cancelled,105681.94,33827.41,Low,36.603139,-115.662273
CLM37830549,C27237195,POL04516769,PH17375211,AST24429829,ADJ69974968,OFF85265881,Fire,Claim event,2022-08-25,2021-11-03,Cancelled,135976.75,3952.95,Medium,36.882447,-120.576678
CLM63136092,C77339734,POL54087177,PH68508156,AST22545677,ADJ76056262,OFF54864063,Flood,Claim event,2025-03-06,2024-08-03,Cancelled,45206.18,142055.36,Medium,47.134515,-75.623914
CLM00350343,C18283888,POL07733369,PH19209662,AST79166621,ADJ83010574,OFF61898175,Fire,Claim event,2020-04-07,2023-05-16,Cancelled,132662.22,111544.1,Medium,36.699573,-109.616984
CLM61229783,C55475364,POL72410220,PH25683181,AST47947962,ADJ31581884,OFF02844304,Liability,Claim event,2021-08-16,2023-07-30,Closed,93636.77,105738.54,Medium,47.541127,-118.651018
CLM85587102,C06011938,POL01427150,PH62607282,AST27826162,ADJ47639256,OFF88728177,Liability,Claim event,2019-10-02,2020-10-26,Active,114924.51,91439.77,Medium,45.599507,-104.595398
CLM48850256,C36378584,POL63100830,PH60273145,AST01371283,ADJ16859494,OFF32465560,Theft,Claim event,2023-08-24,2023-01-17,Pending,177330.36,113057.03,Medium,25.981072,-108.070432
CLM62879413,C00252461,POL14571175,PH58110568,AST02198538,ADJ93273760,OFF87306914,Collision,Claim event,2019-10-17,2022-11-28,Pending,110824.1,66436.08,Medium,29.994088,-73.174433
CLM46059421,C18375639,POL13121406,PH83032565,AST37562023,ADJ66829107,OFF59086509,Collision,Claim event,2021-05-11,2023-03-30,Pending,132477.79,47172.08,Low,34.75625,-106.361996
CLM37330787,C99107350,POL74472231,PH28919097,AST97621242,ADJ23360543,OFF12111676,Fire,Claim event,2024-03-21,2019-01-13,Pending,179869.52,13359.75,Low,36.625327,-113.812476
CLM22379853,C57484474,POL25528970,PH80980778,AST41851074,ADJ43368039,OFF28129633,Liability,Claim event,2021-11-01,2024-09-05,Active,54193.88,7641.62,Low,25.927789,-100.735302
CLM51826520,C47061426,POL78086246,PH31081872,AST13491087,ADJ23051724,OFF41080177,Fire,Claim event,2020-11-23,2025-04-03,Cancelled,51832.96,132930.92,Low,35.984433,-87.886384
CLM82817457,C80515658,POL42478135,PH15517564,AST24168348,ADJ60284773,OFF96588162,Theft,Claim event,2020-07-28,2023-02-03,Pending,159372.62,63526.95,Low,34.864689,-86.486982
CLM76248355,C42717070,POL92224251,PH14628410,AST82286680,ADJ84410050,OFF72932085,Flood,Claim event,2020-07-27,2024-09-11,Pending,112612.7,71317.17,Low,44.115768,-123.504379
CLM24143756,C47858671,POL11037211,PH24747979,AST52606249,ADJ87115728,OFF22195067,Fire,Claim event,2024-11-21,2022-08-23,Active,147719.9,72389.12,Low,27.100247,-77.908806
CLM40399295,C43888477,POL18665060,PH45706179,AST70370979,ADJ57965702,OFF84868008,Flood,Claim event,2023-08-20,2025-08-17,Pending,37099.87,75755.32,Medium,42.370603,-68.066718
CLM05690246,C03620658,POL51688065,PH47693882,AST26624270,ADJ85752148,OFF73082149,Theft,Claim event,2024-04-29,2018-11-12,Active,170011.24,22098.0,Medium,47.789034,-71.075607
CLM42398921,C92088130,POL21903640,PH78870361,AST85474422,ADJ46935622,OFF60107516,Liability,Claim event,2023-11-12,2020-03-28,Cancelled,45516.04,63387.7,Low,31.21318,-94.812448
CLM41261930,C78621685,POL98692360,PH60202653,AST15484439,ADJ32437911,OFF18737621,Liability,Claim event,2022-11-25,2020-08-16,Cancelled,15618.05,50103.62,High,26.619376,-91.113122
CLM20412023,C54465535,POL80007279,PH24426324,AST93610017,ADJ03074232,OFF86877137,Collision,Claim event,2022-04-02,2020-07-02,Pending,18344.0,143499.02,High,32.202854,-94.452774
CLM70621811,C23839960,POL75700804,PH82273812,AST74984283,ADJ76210933,OFF83625430,Fire,Claim event,2022-01-30,2020-09-26,Active,7610.95,28474.29,High,28.296067,-75.107067
CLM69581044,C84402414,POL85847732,PH37009478,AST70380582,ADJ92964152,OFF80377228,Liability,Claim event,2021-04-03,2020-02-11,Closed,139835.53,14987.82,Low,27.612252,-96.388163
CLM61600270,C64026618,POL34677969,PH95018584,AST48156471,ADJ12669065,OFF69774361,Collision,Claim event,2023-04-03,2018-03-18,Active,86120.36,88790.6,Medium,39.526117,-79.153888
CLM38269463,C69920074,POL67278347,PH97831126,AST04973161,ADJ53720300,OFF10353043,Collision,Claim event,2023-12-06,2025-12-25,Pending,82922.36,122332.83,Medium,30.311114,-117.039457
CLM26271402,C04302534,POL28686607,PH68049140,AST00052440,ADJ42131472,OFF75507767,Collision,Claim event,2019-01-12,2023-06-04,Closed,179757.76,134243.59,High,40.337373,-71.040636
CLM98984014,C01263877,POL02007323,PH09006990,AST31277442,ADJ32119029,OFF87267111,Liability,Claim event,2022-05-16,2022-12-11,Pending,4663.72,36110.64,Low,27.789354,-68.315954
CLM00464192,C94761557,POL87880688,PH70328099,AST05119800,ADJ21654299,OFF63135533,Fire,Claim event,2023-03-23,2022-04-23,Closed,113541.76,89418.94,Low,40.07616,-113.462133
CLM28288721,C62288633,POL60357215,PH19375958,AST03241447,ADJ79781904,OFF28883110,Liability,Claim event,2022-08-22,2024-10-11,Pending,6572.77,52671.65,Low,37.451237,-119.936466
CLM04290591,C89004562,POL87538622,PH81802568,AST41979117,ADJ54368526,OFF89596918,Theft,Claim event,2022-12-20,2021-07-16,Cancelled,19779.39,141219.22,Low,35.198516,-112.72751
CLM97753420,C69235951,POL96579189,PH70130820,AST42423296,ADJ17385460,OFF79646689,Theft,Claim event,2018-06-18,2020-03-10,Active,196187.2,18987.79,Low,43.07217,-83.951047
CLM01880108,C35872586,POL29122444,PH98173011,AST03994501,ADJ21244463,OFF80471975,Theft,Claim event,2023-07-10,2025-01-20,Active,94185.05,5093.42,High,40.171584,-98.433223
CLM91506106,C15935866,POL62874072,PH27548510,AST05933837,ADJ39831137,OFF96226749,Flood,Claim event,2025-08-17,2019-01-30,Active,102146.08,45415.71,Low,28.152896,-72.984903
CLM79481923,C24252682,POL76749308,PH54792738,AST13562871,ADJ95183443,OFF68080051,Collision,Claim event,2023-10-26,2019-09-09,Closed,24119.97,97537.6,High,27.553556,-106.093053
CLM61541302,C44857905,POL37011741,PH70129650,AST04898871,ADJ46755245,OFF29350181,Fire,Claim event,2018-05-29,2019-04-22,Cancelled,74347.98,82122.87,Medium,27.236116,-107.893217
CLM52599739,C94718475,POL47344972,PH41290742,AST07806190,ADJ19873302,OFF35652189,Liability,Claim event,2020-11-16,2018-09-12,Active,68600.53,102838.39,Medium,47.317352,-102.178122
CLM30483812,C96684491,POL69075541,PH45761687,AST63428341,ADJ61183349,OFF34654238,Theft,Claim event,2024-05-06,2021-10-12,Pending,19581.35,121436.85,Low,46.034356,-86.046937
CLM50710373,C35433158,POL05176002,PH43850233,AST78517279,ADJ15182283,OFF04986831,Liability,Claim event,2019-01-19,2020-10-16,Pending,37441.39,133510.5,Medium,42.538585,-118.719845
CLM75704132,C42160070,POL76604319,PH28582579,AST67228789,ADJ58716969,OFF58687220,Theft,Claim event,2019-11-25,2018-11-10,Pending,194203.12,128656.89,Medium,28.548291,-110.133778
CLM50891267,C92916626,POL04781047,PH09159565,AST59901297,ADJ99335507,OFF87853784,Flood,Claim event,2021-02-26,2023-11-20,Pending,122210.38,83142.53,High,36.870543,-76.601237
CLM63425199,C55844968,POL87606301,PH49508795,AST69828632,ADJ51653196,OFF22391255,Theft,Claim event,2022-09-13,2024-10-25,Pending,21007.18,133577.35,Low,45.746344,-94.423656
CLM72407073,C62967732,POL21150402,PH56113295,AST36950459,ADJ12710521,OFF09334800,Flood,Claim event,2020-10-17,2019-01-26,Active,137359.88,21903.24,Medium,36.456832,-114.85185
CLM09840188,C07339418,POL87979402,PH15648258,AST64447274,ADJ18787965,OFF19580038,Fire,Claim event,2018-07-08,2018-01-27,Active,165265.83,37062.99,Medium,35.08519,-70.694769
CLM08369761,C20258634,POL76019767,PH60421015,AST15708127,ADJ33475170,OFF28334480,Theft,Claim event,2019-01-16,2023-02-11,Closed,183277.85,74353.68,Medium,46.702704,-90.080458
CLM72128569,C52392961,POL44635541,PH35117589,AST91403758,ADJ26328842,OFF63808643,Flood,Claim event,2018-10-08,2024-11-16,Active,46187.38,29268.25,Low,32.291192,-81.570648
CLM66491249,C85753413,POL56175015,PH44978210,AST71680570,ADJ47208842,OFF65760067,Fire,Claim event,2022-04-08,2022-08-26,Active,12939.36,46157.68,Low,45.913159,-83.664103
CLM69081651,C07289854,POL73495671,PH04164820,AST93637554,ADJ14818432,OFF23203014,Liability,Claim event,2024-07-12,2019-05-09,Active,42599.0,85312.83,Medium,27.646217,-97.389296
CLM10942421,C26196971,POL75352023,PH34088667,AST74399845,ADJ84918952,OFF77735100,Collision,Claim event,2024-08-04,2025-09-24,Active,111740.7,5417.79,Medium,45.821953,-97.550839
CLM86338278,C40953846,POL54843820,PH77561716,AST30725458,ADJ40682298,OFF45532772,Theft,Claim event,2022-01-21,2025-09-02,Pending,185782.95,37768.28,High,40.6458,-96.802121
CLM85842591,C54565159,POL89060978,PH34256675,AST46216746,ADJ78094657,OFF15324836,Collision,Claim event,2024-10-07,2020-01-25,Cancelled,147279.44,121810.86,High,46.953475,-89.623517
CLM93294908,C03336609,POL79484149,PH27107994,AST27243926,ADJ45686087,OFF29187764,Liability,Claim event,2020-09-03,2023-07-25,Cancelled,28284.63,131870.28,High,35.003318,-112.554477
CLM88056111,C64679962,POL12304162,PH73673464,AST56740534,ADJ79629722,OFF83053182,Theft,Claim event,2020-08-03,2025-12-06,Active,127315.23,96853.16,Medium,39.917745,-107.25471
CLM64594509,C57730762,POL28848870,PH64131917,AST10434659,ADJ90150334,OFF24707175,Collision,Claim event,2020-01-30,2022-02-10,Closed,2486.34,97061.0,Low,35.321698,-117.647457
CLM47544419,C36986202,POL97508241,PH32921212,AST80231680,ADJ79924801,OFF74900199,Fire,Claim event,2023-10-09,2023-12-27,Cancelled,72736.2,84475.65,Medium,32.440751,-116.668278
CLM21275183,C14720060,POL31427042,PH83639440,AST42277418,ADJ55080225,OFF17943789,Flood,Claim event,2025-01-03,2022-04-22,Closed,176287.61,118790.33,High,25.690193,-71.031452
CLM74747572,C08505694,POL60663758,PH58790861,AST44530643,ADJ11893776,OFF53383294,Flood,Claim event,2020-07-21,2025-10-25,Pending,73356.4,5977.07,Medium,40.465577,-73.881217
CLM34603276,C81925786,POL11278123,PH70644591,AST42091027,ADJ70702578,OFF61604125,Liability,Claim event,2019-11-26,2025-10-30,Closed,64479.56,96386.18,Low,45.916398,-85.752606
CLM34387490,C03432388,POL16828184,PH35009081,AST64362970,ADJ89621004,OFF00844852,Fire,Claim event,2021-09-24,2021-12-04,Closed,65124.41,117501.15,Medium,40.155006,-112.785044
CLM68177569,C87921715,POL88265752,PH35187274,AST84826631,ADJ01843676,OFF37334283,Flood,Claim event,2018-05-24,2024-11-14,Cancelled,180500.46,84324.0,Low,29.577302,-110.420335
CLM78109672,C05249455,POL19114382,PH05910171,AST88587128,ADJ87804645,OFF53383560,Theft,Claim event,2023-09-15,2022-01-04,Closed,58869.21,103428.39,High,43.169058,-123.88078
CLM58671501,C56742760,POL57857370,PH07987568,AST41630793,ADJ33551131,OFF33854851,Fire,Claim event,2025-05-14,2025-08-31,Pending,164135.67,124196.18,High,38.948951,-116.129583
CLM84514479,C87169764,POL05839829,PH64953717,AST57507562,ADJ23485879,OFF14470672,Collision,Claim event,2021-10-23,2021-09-08,Pending,83603.17,110913.0,Low,44.057227,-112.863399
CLM32626958,C32681434,POL81882070,PH69879882,AST90447788,ADJ14202025,OFF93797436,Flood,Claim event,2023-07-27,2022-11-12,Active,61770.82,7360.09,High,25.789881,-123.388866
CLM23173674,C88177263,POL59572701,PH93556070,AST46734410,ADJ77978851,OFF99949223,Fire,Claim event,2024-12-28,2025-06-05,Pending,159277.9,43005.75,Medium,34.604487,-76.207469
CLM00217866,C98788969,POL88971457,PH85373242,AST40263865,ADJ85350377,OFF07338710,Liability,Claim event,2018-06-13,2023-01-04,Cancelled,21735.54,66811.02,High,33.519538,-83.938326
CLM64200250,C59348402,POL99582070,PH85835517,AST61412332,ADJ09665975,OFF69607766,Theft,Claim event,2022-01-05,2019-06-12,Active,136229.93,60316.64,Medium,41.383502,-86.294321
CLM18802526,C83308108,POL82335728,PH09584172,AST51318608,ADJ45228398,OFF55638586,Collision,Claim event,2024-04-19,2025-09-09,Cancelled,141781.18,70759.98,High,38.283795,-111.965298
CLM76826281,C05199496,POL41723303,PH13864457,AST63105622,ADJ62967731,OFF98438354,Collision,Claim event,2024-04-21,2022-03-26,Closed,150281.15,14706.9,Low,47.370586,-80.087511
CLM49521261,C17845383,POL80443231,PH20591364,AST25371366,ADJ63859413,OFF22464962,Fire,Claim event,2020-04-12,2022-07-06,Pending,61169.01,28026.66,Low,40.05371,-117.748681
CLM09694882,C67043571,POL84341210,PH87449348,AST07789695,ADJ69167719,OFF63583541,Flood,Claim event,2022-10-11,2025-03-23,Closed,155487.44,87445.39,Medium,45.652947,-90.630952
CLM62719125,C90554219,POL28910395,PH22764485,AST35694365,ADJ03593693,OFF32095705,Collision,Claim event,2023-09-23,2019-08-01,Cancelled,126219.23,39017.12,Medium,38.275785,-93.980874
CLM37094331,C65738451,POL47713263,PH62074963,AST83196860,ADJ07987140,OFF75466322,Flood,Claim event,2025-08-16,2023-10-16,Pending,10151.41,14365.83,Low,34.031248,-119.216713
CLM23430986,C40855370,POL60294899,PH99853258,AST37690824,ADJ55572071,OFF58445312,Theft,Claim event,2025-12-29,2021-02-16,Pending,127074.28,94823.17,High,27.153663,-112.958417
CLM43555807,C25653933,POL88848026,PH77454663,AST19619041,ADJ01572621,OFF04846891,Liability,Claim event,2023-03-07,2022-02-21,Cancelled,3291.2,103490.28,Medium,38.910396,-72.620847
CLM56650382,C16400338,POL99374102,PH67112692,AST14699788,ADJ10118089,OFF45215651,Flood,Claim event,2019-08-22,2025-10-16,Pending,119075.67,33072.53,High,25.070411,-74.715684
CLM46627303,C42593530,POL26864931,PH57853742,AST73561666,ADJ30686822,OFF47158388,Collision,Claim event,2018-01-27,2025-01-05,Closed,107153.15,36894.67,Medium,30.796062,-72.589798
CLM92740239,C32406268,POL14655920,PH51206312,AST50213771,ADJ85500254,OFF16208908,Liability,Claim event,2025-12-21,2024-05-11,Cancelled,162513.51,31716.69,Low,33.394657,-71.084303
CLM60933512,C21613148,POL32786838,PH12470922,AST88101349,ADJ08591913,OFF04142273,Collision,Claim event,2018-12-18,2024-02-24,Closed,30501.19,5125.03,Low,40.589319,-89.134849
CLM03981368,C78080339,POL81360664,PH01132863,AST84689347,ADJ16914314,OFF40957900,Flood,Claim event,2018-05-30,2022-10-28,Active,130210.59,73698.6,Low,39.382394,-84.808377
CLM70017428,C16388867,POL94860334,PH84882502,AST76267707,ADJ96817368,OFF22232080,Fire,Claim event,2021-11-30,2020-01-09,Closed,175037.74,23316.85,High,27.283865,-79.115684
CLM41723822,C96483991,POL25266574,PH41290742,AST31521142,ADJ82806359,OFF86785242,Theft,Claim event,2021-08-02,2020-09-07,Pending,53301.85,32401.47,High,28.219942,-86.357234
CLM36422739,C17069827,POL88296883,PH14316386,AST59752109,ADJ42515028,OFF32100377,Fire,Claim event,2024-02-15,2022-09-04,Pending,155107.13,119408.77,Medium,43.806118,-78.344489
