inspection_id,asset_id,office_id,inspection_type,status,scheduled_date,completed_date,appraised_value,inspector_notes,condition_rating
INSP41785353,AST65701652,OFF40757566,Follow-up,Pending,2022-01-26,2024-10-11,108914.99,OK,Fair
INSP35272411,AST84948742,OFF94197121,Follow-up,Cancelled,2020-03-19,2021-10-29,155522.63,OK,Poor
INSP48574932,AST40177646,OFF65318262,Follow-up,Pending,2022-10-08,2022-06-23,95774.33,OK,Fair
INSP65944028,AST97050934,OFF78705957,Annual,Active,2022-05-07,2018-04-23,81743.91,OK,Excellent
INSP14040069,AST31221924,OFF75899994,Initial,Cancelled,2021-03-27,2021-07-15,17191.32,OK,Good
INSP46876730,AST58317840,OFF68109274,Initial,Pending,2024-03-17,2018-08-23,56507.5,OK,Fair
INSP90712841,AST84196120,OFF02744657,Initial,Closed,2018-02-02,2024-08-30,249797.09,OK,Fair
INSP74098426,AST94936000,OFF46024776,Annual,Cancelled,2018-11-01,2024-11-02,73326.28,OK,Excellent
INSP67687088,AST94143257,OFF67964127,Follow-up,Closed,2022-05-12,2020-01-18,162921.73,OK,Excellent
INSP43945654,AST89073087,OFF49004705,Follow-up,Active,2022-02-18,2019-12-10,93027.06,OK,Excellent
INSP33295552,AST68446692,OFF17439478,Follow-up,Closed,2021-06-06,2021-01-12,183195.72,OK,Poor
INSP03792584,AST56445538,OFF11510495,Annual,Closed,2025-09-09,2020-03-07,141729.61,OK,Poor
INSP10921219,AST62406374,OFF77233323,Annual,Closed,2021-02-28,2021-01-01,107126.59,OK,Excellent
INSP31862987,AST52906214,OFF36995182,Annual,Pending,2024-08-06,2019-04-28,216536.14,OK,Poor
INSP19608267,AST56879072,OFF11805813,Initial,Active,2020-11-17,2021-01-14,130317.34,OK,Poor
INSP06745765,AST77092985,OFF36066527,Annual,Active,2021-12-03,2021-06-29,211339.86,OK,Excellent
INSP46385874,AST13894862,OFF55086860,Initial,Pending,2025-08-14,2018-10-13,176437.49,OK,Excellent
INSP83715584,AST96097512,OFF00831993,Follow-up,Pending,2018-10-30,2021-02-12,176869.63,OK,Poor
INSP11922160,AST98647717,OFF28610280,Follow-up,Cancelled,2018-12-11,2025-12-09,134277.89,OK,Poor
INSP61391994,AST57481496,OFF55797965,Annual,Pending,2019-05-26,2025-01-12,115751.67,OK,Poor
INSP11227215,AST99107238,OFF29265631,Follow-up,Cancelled,2025-12-14,2024-09-23,204023.72,OK,Excellent
INSP87059746,AST25537191,OFF74247371,Annual,Cancelled,2024-04-09,2019-11-08,89509.8,OK,Poor
INSP60908100,AST24939687,OFF06126465,Annual,Pending,2018-02-20,2021-10-18,163762.0,OK,Excellent
INSP49402696,AST38614654,OFF75551040,Initial,Closed,2021-02-09,2022-06-19,167083.37,OK,Fair
INSP70827082,AST76076583,OFF25556053,Initial,Pending,2021-03-05,2022-08-31,240763.75,OK,Excellent
INSP44522419,AST24354289,OFF80710278,Initial,Active,2021-10-07,2024-06-16,149910.03,OK,Fair
INSP59846487,AST43646061,OFF18737621,Initial,Closed,2020-12-02,2022-01-18,187280.04,OK,Fair
INSP02312448,AST40993058,OFF19053419,Annual,Cancelled,2024-06-05,2023-02-04,117209.46,OK,Good
INSP87363947,AST31950912,OFF57453467,Initial,Pending,2023-12-24,2023-11-10,32513.27,OK,Fair
INSP16055568,AST42198295,OFF94068237,Annual,Pending,2019-11-15,2020-12-16,242979.62,OK,Poor
INSP32286843,AST61506303,OFF51571355,Annual,Cancelled,2020-02-28,2022-08-10,31209.55,OK,Poor
INSP93205861,AST76320641,OFF90632475,Follow-up,Pending,2023-05-16,2024-02-24,232702.14,OK,Excellent
INSP67048908,AST81634991,OFF37050483,Initial,Cancelled,2023-11-24,2018-03-01,53519.7,OK,Good
INSP26919805,AST42489630,OFF07636280,Initial,Active,2019-10-18,2024-12-28,88573.1,OK,Fair
INSP93259609,AST04690831,OFF10330893,Initial,Pending,2025-09-22,2022-05-23,141493.55,OK,Fair
INSP99024013,AST18742604,OFF86594958,Follow-up,Pending,2024-01-10,2021-12-20,89485.86,OK,Excellent
INSP39562820,AST99681604,OFF66294443,Annual,Active,2023-04-15,2024-11-25,45172.56,OK,Poor
INSP98506879,AST62316384,OFF90461062,Follow-up,Pending,2025-05-04,2024-12-28,171797.07,OK,Poor
INSP10125667,AST01479916,OFF86375214,Annual,Pending,2025-07-12,2021-01-16,176277.02,OK,Fair
INSP88309350,AST51040902,OFF09942207,Initial,Pending,2021-11-01,2025-11-02,84757.37,OK,Poor
INSP77955253,AST81607718,OFF96425389,Annual,Closed,2020-09-13,2025-07-23,117106.37,OK,Excellent
INSP77947634,AST21387983,OFF83342708,Follow-up,Pending,2023-12-17,2023-02-17,203237.81,OK,Fair
INSP90593483,AST79166621,OFF33221226,Annual,Closed,2019-04-09,2024-01-22,18269.35,OK,Fair
INSP10523500,AST77592560,OFF29790673,Initial,Closed,2024-03-16,2023-11-04,151451.06,OK,Excellent
INSP62822523,AST21175035,OFF60257209,Annual,Cancelled,2019-01-29,2025-05-07,55755.86,OK,Excellent
INSP15449305,AST80157658,OFF98834317,Annual,Pending,2025-12-05,2023-01-28,219525.57,OK,Excellent
INSP54510165,AST00577860,OFF35005365,Initial,Cancelled,2024-08-08,2019-02-16,155030.15,OK,Excellent
INSP91143861,AST55799690,OFF57769083,Follow-up,Cancelled,2021-04-04,2022-06-14,217489.66,OK,Good
INSP69357848,AST51640862,OFF54606285,Initial,Cancelled,2019-02-15,2025-11-20,94075.59,OK,Excellent
INSP34712980,AST58584507,OFF94902596,Initial,Cancelled,2021-01-31,2021-11-30,39838.08,OK,Poor
INSP35435249,AST84694657,OFF29518435,Initial,Cancelled,2020-04-27,2023-12-08,162384.5,OK,Poor
INSP49434779,AST17006175,OFF01970522,Annual,Closed,2023-12-04,2022-06-28,53937.41,OK,Poor
INSP69340475,AST12768548,OFF18799887,Initial,Closed,2018-07-09,2023-08-10,121902.16,OK,Fair
INSP55817834,AST23003324,OFF34564742,Annual,Closed,2025-06-25,2023-06-16,23402.02,OK,Good
INSP56173678,AST81606429,OFF95458640,Annual,Closed,2023-07-01,2024-09-10,191455.7,OK,Poor
INSP77616654,AST98890015,OFF21914001,Follow-up,Cancelled,2020-02-05,2024-11-22,248576.07,OK,Good
INSP86338963,AST44655651,OFF96425389,Initial,Pending,2021-10-08,2024-02-20,194486.91,OK,Poor
INSP36598618,AST81329618,OFF32681394,Initial,Active,2020-04-15,2025-10-10,229427.89,OK,Poor
INSP59736424,AST56206878,OFF70208022,Follow-up,Closed,2022-04-14,2022-11-28,63974.46,OK,Fair
INSP24048137,AST25689233,OFF71131112,Annual,Closed,2024-06-11,2024-01-10,134389.16,OK,Good
INSP25534172,AST34129915,OFF59870946,Follow-up,Closed,2025-11-21,2022-06-03,73316.3,OK,Good
INSP58566915,AST63863028,OFF94272988,Initial,Active,2025-09-07,2022-07-21,168348.08,OK,Poor
INSP67133471,AST11018095,OFF81823328,Follow-up,Pending,2019-03-24,2021-05-06,163069.21,OK,Good
INSP36013367,AST38752255,OFF37659456,Follow-up,Cancelled,2019-05-22,2020-05-07,174011.64,OK,Fair
INSP95821716,AST87048945,OFF14950443,Initial,Closed,2024-09-26,2024-02-21,235392.45,OK,Excellent
INSP81879000,AST70176460,OFF35748217,Follow-up,Closed,2019-03-09,2020-11-01,99943.85,OK,Excellent
INSP37375229,AST96530260,OFF36372376,Follow-up,Active,2021-12-07,2021-12-27,112194.7,OK,Good
INSP47036170,AST05144355,OFF31093825,Annual,Active,2023-03-16,2022-04-15,240319.45,OK,Excellent
INSP37855967,AST35849436,OFF64984141,Annual,Active,2025-10-16,2024-10-05,114193.96,OK,Fair
INSP26757448,AST04443742,OFF18378570,Follow-up,Cancelled,2022-03-27,2018-12-05,179328.81,OK,Good
INSP17307992,AST16100539,OFF96707480,Annual,Cancelled,2025-10-11,2020-06-19,99301.22,OK,Poor
INSP03465128,AST41085505,OFF84505110,Initial,Pending,2021-05-03,2020-04-02,201676.19,OK,Good
INSP97658367,AST96552449,OFF27784880,Initial,Closed,2018-05-29,2023-06-22,18242.67,OK,Fair
INSP49685903,AST68367213,OFF28372179,Follow-up,Active,2024-07-17,2019-02-27,101574.14,OK,Good
INSP14012366,AST48534981,OFF50958106,Annual,Pending,2018-03-11,2025-07-18,172395.42,OK,Poor
INSP84812630,AST28627894,OFF33406487,Initial,Cancelled,2018-09-24,2019-11-15,194140.71,OK,Fair
INSP54349411,AST37477947,OFF76942600,Follow-up,Active,2023-05-23,2023-02-05,28436.7,OK,Fair
INSP25564676,AST67945749,OFF56211227,Follow-up,Active,2023-05-19,2020-01-01,212016.92,OK,Excellent
INSP46107205,AST91821023,OFF26584915,Initial,Cancelled,2018-11-23,2023-10-07,157875.52,OK,Good
INSP37484826,AST49170370,OFF39654550,Follow-up,Active,2022-03-03,2019-05-18,222393.08,OK,Excellent
INSP55052941,AST66996311,OFF15320895,Annual,Pending,2024-12-03,2018-06-26,14541.02,OK,Poor
INSP96534627,AST18406207,OFF22187824,Follow-up,Active,2018-02-28,2018-05-12,70608.03,OK,Poor
INSP82893650,AST11021813,OFF69208495,Follow-up,Active,2020-02-02,2019-07-09,88724.69,OK,Poor
INSP28141963,AST72779576,OFF67647261,Follow-up,Cancelled,2018-05-03,2025-06-28,41243.36,OK,Poor
INSP96737910,AST06837542,OFF53939120,Initial,Closed,2020-08-14,2020-08-06,17181.47,OK,Poor
INSP84558188,AST38828517,OFF80991426,Follow-up,Active,2022-09-14,2020-04-02,49671.77,OK,Fair
INSP41988238,AST64058808,OFF01852972,Initial,Pending,2021-04-13,2023-08-13,113957.49,OK,Good
INSP90714170,AST13037254,OFF52383100,Follow-up,Pending,2019-01-07,2023-04-16,90680.07,OK,Good
INSP25602700,AST92063155,OFF67281387,Follow-up,Pending,2021-12-07,2022-03-27,96819.69,OK,Fair
INSP83943451,AST35576656,OFF83342708,Annual,Closed,2018-02-03,2020-12-21,147946.59,OK,Excellent
INSP32354792,AST90117711,OFF22649825,Initial,Closed,2020-11-16,2021-01-14,216872.55,OK,Poor
INSP49749336,AST33967555,OFF92803567,Annual,Pending,2025-01-28,2019-03-19,128381.32,OK,Good
INSP39292811,AST91492646,OFF84448886,Annual,Active,2022-09-07,2023-05-03,196803.04,OK,Poor
INSP63706358,AST99726485,OFF71208777,Initial,Pending,2024-12-14,2025-09-09,208549.76,OK,Poor
INSP72225903,AST50672822,OFF38116388,Follow-up,Active,2018-04-29,2018-06-03,62925.31,OK,Poor
INSP25671387,AST21894318,OFF94509876,Annual,Cancelled,2025-06-19,2020-05-10,233512.86,OK,Good
INSP95574773,AST00487984,OFF78979601,Initial,Pending,2018-08-30,2019-10-20,207197.64,OK,Excellent
INSP78820650,AST19599336,OFF15009455,Annual,Pending,2024-03-04,2025-04-07,237848.82,OK,Poor
INSP01106702,AST90604875,OFF65993504,Follow-up,Closed,2019-07-22,2020-01-27,129453.21,OK,Good
INSP44555471,AST14018621,OFF65574888,Annual,Cancelled,2023-08-16,2019-06-02,31604.89,OK,Good
INSP31044460,AST77846772,OFF33274148,Annual,Cancelled,2020-02-21,2025-12-17,165072.58,OK,Good
INSP27082995,AST42109304,OFF09226489,Initial,Closed,2019-11-17,2025-03-22,71375.36,OK,Fair
INSP72846597,AST30145252,OFF25433039,Follow-up,Pending,2024-02-24,2020-11-30,117370.16,OK,Poor
INSP83572475,AST57102633,OFF12396104,Follow-up,Pending,2025-05-26,2025-05-08,32555.3,OK,Excellent
INSP61717949,AST70704661,OFF34427666,Annual,Closed,2019-09-04,2020-06-03,114203.9,OK,Poor
INSP71404626,AST68077335,OFF34552491,Annual,Closed,2020-12-05,2023-05-19,73120.06,OK,Good
INSP27665747,AST96984147,OFF26152664,Follow-up,Active,2021-10-14,2019-11-02,197171.77,OK,Fair
INSP09740346,AST44003367,OFF03840110,Annual,Closed,2018-08-10,2023-12-18,103381.31,OK,Poor
INSP65307269,AST92355481,OFF48199827,Follow-up,Cancelled,2018-02-05,2022-05-20,52471.4,OK,Excellent
INSP77814621,AST27396746,OFF75891323,Annual,Pending,2025-04-07,2020-04-06,120320.17,OK,Poor
INSP03296123,AST41109159,OFF56460597,Annual,Closed,2020-02-11,2023-06-28,92848.3,OK,Poor
INSP04966030,AST37562023,OFF88510144,Follow-up,Pending,2023-01-12,2024-02-23,161917.45,OK,Excellent
INSP43303622,AST57871605,OFF12949530,Annual,Closed,2023-09-03,2024-07-08,34264.59,OK,Good
INSP80378466,AST82944242,OFF86080009,Annual,Closed,2018-07-03,2022-01-29,171194.37,OK,Poor
INSP78959098,AST01561280,OFF03838041,Initial,Active,2018-05-29,2023-09-13,108672.74,OK,Excellent
INSP74905371,AST73502277,OFF75899994,Initial,Pending,2018-08-09,2021-09-06,67143.6,OK,Fair
INSP78425892,AST95864119,OFF93990928,Follow-up,Cancelled,2022-10-20,2025-09-28,166508.23,OK,Good
INSP12267538,AST85612301,OFF28850170,Follow-up,Cancelled,2021-05-15,2019-07-31,116490.56,OK,Poor
INSP74485309,AST99345397,OFF45444456,Follow-up,Cancelled,2025-08-15,2018-10-24,144511.8,OK,Poor
INSP93455448,AST37127806,OFF61181800,Follow-up,Cancelled,2019-05-20,2019-03-24,233292.45,OK,Good
INSP65697225,AST99048787,OFF35706612,Annual,Pending,2021-02-13,2019-08-01,196105.55,OK,Excellent
INSP54153165,AST23648069,OFF48636695,Annual,Pending,2019-09-04,2020-06-06,178753.05,OK,Excellent
INSP76162046,AST93692877,OFF14467923,Follow-up,Pending,2022-06-24,2025-09-07,190527.11,OK,Fair
INSP00357494,AST93138524,OFF58336752,Follow-up,Closed,2021-11-15,2024-11-19,88629.86,OK,Fair
INSP08213457,AST86095311,OFF91491864,Initial,Active,2025-05-11,2024-11-29,199080.01,OK,Poor
INSP38484403,AST63239172,OFF97364491,Follow-up,Cancelled,2023-03-24,2020-10-16,41143.93,OK,Excellent
INSP33874062,AST06280920,OFF94769521,Annual,Closed,2023-04-06,2020-07-21,83159.73,OK,Excellent
INSP49911838,AST65433670,OFF39642162,Follow-up,Cancelled,2020-07-02,2023-07-31,249258.12,OK,Poor
INSP68109782,AST53818898,OFF70834988,Initial,Pending,2023-08-04,2019-02-24,164016.55,OK,Excellent
INSP80873358,AST52935163,OFF66677088,Follow-up,Pending,2022-04-13,2024-02-06,193104.38,OK,Poor
INSP68589838,AST94926991,OFF25313267,Follow-up,Active,2023-01-18,2019-02-06,125692.38,OK,Fair
INSP51739189,AST97511636,OFF79784060,Follow-up,Cancelled,2024-12-28,2019-08-10,164042.54,OK,Good
INSP19852135,AST99553908,OFF10589595,Follow-up,Active,2019-10-29,2024-06-03,84687.12,OK,Fair
INSP13786426,AST26487299,OFF59618039,Annual,Cancelled,2024-10-12,2025-07-28,67115.98,OK,Poor
INSP30134116,AST61128170,OFF84603041,Initial,Closed,2025-05-01,2023-05-04,167320.07,OK,Excellent
INSP13795368,AST13278453,OFF62626516,Annual,Pending,2020-10-21,2021-04-19,24055.05,OK,Fair
INSP69762883,AST84823851,OFF92775466,Annual,Active,2021-02-15,2018-12-31,66638.74,OK,Poor
INSP23645937,AST52212949,OFF17679761,Follow-up,Active,2025-10-24,2020-06-08,36253.5,OK,Good
INSP09364342,AST91984082,OFF73658956,Follow-up,Cancelled,2025-06-12,2018-11-06,240496.61,OK,Fair
INSP25814751,AST79131685,OFF65459359,Follow-up,Active,2022-05-09,2022-04-16,80106.39,OK,Good
INSP83656438,AST11798886,OFF50975880,Initial,Closed,2019-07-14,2025-11-21,115412.0,OK,Good
INSP38822227,AST89648234,OFF19864197,Initial,Cancelled,2020-01-10,2025-06-26,130619.45,OK,Fair
INSP26634334,AST78230317,OFF82862977,Follow-up,Closed,2024-04-18,2024-06-28,150767.28,OK,Good
INSP95509336,AST89767720,OFF16028802,Follow-up,Cancelled,2022-03-19,2023-01-13,13058.15,OK,Excellent
INSP36868077,AST73997580,OFF09104641,Follow-up,Active,2025-10-23,2024-05-03,96402.62,OK,Excellent
INSP61888827,AST58092177,OFF53294046,Initial,Closed,2020-03-15,2019-05-18,140125.37,OK,Excellent
INSP08328618,AST31831712,OFF27495741,Annual,Cancelled,2019-11-19,2024-04-03,117404.0,OK,Good
INSP14782916,AST33720575,OFF12003912,Follow-up,Cancelled,2019-05-01,2020-04-27,199202.69,OK,Excellent
INSP52587276,AST54980504,OFF42988413,Initial,Cancelled,2020-12-14,2023-08-03,193064.63,OK,Fair
INSP31682572,AST89608060,OFF00064023,Follow-up,Pending,2021-04-05,2021-12-10,125613.25,OK,Poor
INSP15934896,AST26022638,OFF30929512,Initial,Cancelled,2020-09-16,2018-02-04,217711.5,OK,Good
INSP72790460,AST66844872,OFF57235695,Annual,Cancelled,2022-03-25,2025-05-08,207811.42,OK,Good
INSP09925242,AST72748884,OFF90375135,Follow-up,Cancelled,2020-01-18,2025-05-10,195437.44,OK,Excellent
INSP10912567,AST10490166,OFF24204612,Initial,Cancelled,2022-01-07,2020-08-19,133961.96,OK,Excellent
INSP59100462,AST88083016,OFF21367859,Initial,Closed,2023-11-04,2018-05-14,82483.44,OK,Poor
INSP25289219,AST10161042,OFF64057311,Annual,Cancelled,2025-07-23,2018-02-11,191588.75,OK,Fair
INSP64843995,AST08625562,OFF27615631,Initial,Closed,2021-03-12,2021-02-17,167472.64,OK,Excellent
INSP47668084,AST59964467,OFF75419189,Annual,Active,2020-09-16,2022-03-02,186750.31,OK,Poor
INSP03699377,AST65701652,OFF20507984,Follow-up,Pending,2022-05-24,2022-09-02,52238.9,OK,Good
INSP26234036,AST08204998,OFF11291339,Follow-up,Pending,2021-02-24,2024-11-26,84630.92,OK,Fair
INSP33828135,AST88921201,OFF59720022,Annual,Cancelled,2025-07-30,2023-02-01,236603.76,OK,Fair
INSP66487156,AST02818061,OFF73803767,Initial,Closed,2025-04-26,2022-02-12,81337.91,OK,Excellent
INSP42081760,AST01807442,OFF33049663,Follow-up,Active,2020-06-24,2025-09-17,88998.4,OK,Fair
INSP30101173,AST57743702,OFF85596640,Initial,Pending,2020-02-22,2022-03-22,205022.94,OK,Good
INSP33965071,AST95195859,OFF29541499,Initial,Closed,2022-11-06,2025-08-20,136216.83,OK,Poor
INSP43180562,AST04619658,OFF69076812,Follow-up,Cancelled,2024-10-23,2019-06-26,109648.66,OK,Excellent
INSP85928805,AST59746311,OFF69176041,Annual,Pending,2025-06-19,2020-02-14,248805.42,OK,Good
INSP95912012,AST66794789,OFF77260381,Annual,Closed,2022-06-29,2024-02-25,75637.44,OK,Poor
INSP86429360,AST65980902,OFF72221574,Follow-up,Cancelled,2024-04-28,2018-12-16,45683.35,OK,Fair
INSP72632683,AST24451120,OFF59182607,Annual,Closed,2019-12-24,2025-10-13,223093.72,OK,Good
INSP76567509,AST76130297,OFF63409268,Follow-up,Closed,2022-03-17,2018-11-03,22848.91,OK,Good
INSP34922196,AST38606097,OFF48972118,Follow-up,Closed,2024-08-16,2018-04-13,32599.85,OK,Poor
INSP99188385,AST17421807,OFF16853365,Annual,Pending,2021-12-10,2021-01-16,201170.14,OK,Fair
INSP31653176,AST18146683,OFF23962224,Initial,Active,2022-09-25,2022-02-16,21338.76,OK,Good
INSP54056167,AST81699724,OFF73919666,Follow-up,Pending,2022-10-16,2020-11-30,136001.48,OK,Excellent
INSP71154953,AST36643742,OFF36860534,Follow-up,Pending,2021-09-22,2024-06-15,212711.77,OK,Fair
INSP79820227,AST84511928,OFF29455863,Annual,Pending,2025-08-01,2024-08-03,200401.09,OK,Excellent
INSP19593593,AST88114414,OFF04161117,Annual,Closed,2022-10-22,2021-05-28,198883.46,OK,Fair
INSP11884230,AST22056027,OFF18091094,Annual,Closed,2025-04-14,2025-06-04,139894.45,OK,Fair
INSP25343049,AST14297293,OFF56869635,Annual,Pending,2020-09-24,2018-03-01,102601.37,OK,Good
INSP55484246,AST60681732,OFF91515800,Follow-up,Active,2024-04-24,2021-05-19,175530.87,OK,Fair
INSP43506526,AST27087211,OFF14928409,Follow-up,Active,2020-07-11,2022-07-05,235954.53,OK,Good
INSP69992378,AST10919168,OFF98033547,Annual,Pending,2019-02-13,2020-06-24,184527.5,OK,Excellent
INSP56240123,AST37742820,OFF21300320,Follow-up,Cancelled,2023-03-07,2024-01-15,147163.92,OK,Poor
INSP55108756,AST23872176,OFF06448535,Follow-up,Active,2019-07-18,2025-02-20,95616.73,OK,Good
INSP47870239,AST47694574,OFF54318997,Annual,Active,2024-09-18,2018-01-25,140196.21,OK,Poor
INSP09704021,AST10123843,OFF26329073,Annual,Closed,2024-12-31,2025-03-14,39097.87,OK,Poor
INSP26403011,AST67951202,OFF48208937,Follow-up,Closed,2023-08-03,2022-02-14,114689.39,OK,Excellent
INSP25001099,AST15318629,OFF16028802,Initial,Cancelled,2021-02-13,2025-08-05,100030.74,OK,Excellent
INSP15701320,AST92160063,OFF60292563,Initial,Cancelled,2025-08-22,2024-12-03,62443.42,OK,Excellent
INSP77567645,AST82150293,OFF99057327,Initial,Active,2023-11-20,2018-05-26,158729.73,OK,Poor
INSP74753493,AST79443485,OFF52437478,Initial,Cancelled,2018-07-10,2022-04-01,43575.05,OK,Excellent
INSP19218061,AST33451932,OFF56526766,Annual,Active,2018-08-14,2025-11-27,206760.55,OK,Poor
INSP20176612,AST83176082,OFF35187147,Annual,Pending,2022-02-24,2020-07-31,107673.18,OK,Good
INSP60097253,AST37298942,OFF17602056,Initial,Active,2020-11-22,2024-06-10,109029.04,OK,Excellent
INSP13551704,AST57921375,OFF62722887,Follow-up,Active,2018-06-21,2023-06-26,238701.68,OK,Poor
INSP78411555,AST36921233,OFF64913823,Annual,Cancelled,2018-07-03,2023-02-09,154616.79,OK,Fair
INSP34380134,AST99724367,OFF52595851,Initial,Active,2022-08-05,2020-04-22,241188.4,OK,Fair
INSP06859454,AST70741879,OFF56211227,Follow-up,Cancelled,2023-12-04,2025-09-22,242273.51,OK,Poor
INSP71440326,AST01479916,OFF67017327,Follow-up,Cancelled,2025-05-05,2019-07-28,33932.52,OK,Fair
INSP53241452,AST73636165,OFF35419887,Initial,Closed,2018-07-31,2024-05-23,26606.85,OK,Fair
INSP79191440,AST10482315,OFF53295772,Annual,Active,2018-04-18,2018-04-23,71768.4,OK,Excellent
INSP30699341,AST27366011,OFF88509390,Initial,Pending,2024-04-26,2018-10-28,214786.47,OK,Fair
INSP98796678,AST21518974,OFF72777371,Annual,Cancelled,2018-02-15,2024-01-31,221597.88,OK,Poor
INSP79771234,AST42189788,OFF98776211,Follow-up,Cancelled,2023-03-16,2021-05-17,131925.74,OK,Good
INSP77472663,AST85351825,OFF44255352,Annual,Closed,2023-01-07,2019-08-23,35907.84,OK,Poor
INSP01118143,AST84341809,OFF98355581,Annual,Active,2023-03-16,2018-01-22,119098.39,OK,Excellent
INSP21292136,AST27471364,OFF61044752,Initial,Pending,2022-02-23,2024-08-20,215491.65,OK,Good
INSP05636510,AST48654496,OFF80489444,Initial,Cancelled,2023-12-07,2025-01-07,211133.86,OK,Poor
INSP95336705,AST18425306,OFF54551375,Annual,Active,2019-10-09,2024-08-02,173580.56,OK,Excellent
INSP32869531,AST63517363,OFF03940379,Annual,Closed,2023-10-26,2018-03-04,87606.29,OK,Excellent
INSP64007039,AST14396753,OFF78470854,Initial,Pending,2021-07-30,2020-09-13,142121.63,OK,Excellent
INSP56504624,AST47134498,OFF40681523,Annual,Closed,2022-01-07,2021-08-26,144725.86,OK,Fair
INSP67733265,AST29641054,OFF55549894,Initial,Active,2022-06-26,2021-12-19,128315.09,OK,Good
INSP75845315,AST53850955,OFF24222665,Initial,Active,2020-07-17,2023-05-12,171195.17,OK,Good
INSP13554950,AST74998082,OFF83093764,Annual,Active,2019-05-06,2021-04-01,207637.45,OK,Good
INSP07740409,AST63756315,OFF51292591,Follow-up,Active,2023-07-02,2018-10-24,197496.07,OK,Fair
INSP88109268,AST05593903,OFF80909950,Initial,Pending,2025-06-21,2018-06-24,17710.46,OK,Excellent
INSP50639814,AST15318629,OFF24902571,Initial,Active,2018-11-20,2019-05-22,73759.77,OK,Poor
INSP77520134,AST87493850,OFF97160958,Initial,Cancelled,2021-02-14,2025-07-25,190156.81,OK,Excellent
INSP58120884,AST79553049,OFF87616052,Initial,Closed,2018-05-28,2024-05-06,205918.43,OK,Excellent
INSP98139529,AST07296756,OFF62112289,Annual,Pending,2025-08-03,2018-03-26,243486.88,OK,Excellent
INSP43663091,AST32484834,OFF38878400,Annual,Cancelled,2025-10-16,2019-05-21,147735.79,OK,Good
INSP20433700,AST88452043,OFF57686486,Annual,Active,2025-02-03,2019-12-13,93464.92,OK,Excellent
